usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,messiness_description
U-44cb9d,S-535e55,2024-06-21,,7,-1,0,False,negative_usage_duration_secs; null_feature_name
U-8c27d6,S-a9916f,2024-04-05,feature_29,10,2900,1,True,no_issue
U-9a59aa,S-dee62f,2023-12-28,feature_31,7,882,0,False,no_issue
U-0004c4,S-2e965d,2023-08-07,feature_10,9,2340,0,True,no_issue
U-0004c5,S-01fa46,2024-11-29,feature_38,11,2156,0,False,no_issue
U-0004c6,S-fd04d6,2023-10-04,feature_7,10,80,1,True,no_issue
U-0004c7,S-906b0c,2024-11-08,,12,5256,0,False,null_feature_name
U-0004c8,S-307b2b,2023-05-02,feature_33,7,1981,0,False,no_issue
U-eff0ea,S-4ef4fd,2024-11-12,feature_31,8,1568,0,False,no_issue
U-0004c9,S-a4f26d,2024-08-11,feature_37,13,5551,1,False,no_issue
U-0004ca,S-4f7b91,2023-08-26,feature_33,8,3880,2,False,no_issue
U-f9a9e7,S-be42e1,2023-03-22,feature_20,-1,3096,0,False,negative_usage_count
U-0004cb,S-5cba26,2023-03-13,feature_13,-1,2084,0,False,negative_usage_count
U-0004cc,S-2d4edf,2024-06-13,feature_16,-1,1631,0,False,negative_usage_count
U-0004cd,S-d32fbc,2023-02-16,feature_17,8,3312,1,False,no_issue
U-0004ce,S-5aacfa,2024-09-02,feature_14,9,1638,1,False,no_issue
U-0004cf,S-2cb298,2023-05-07,feature_12,10,2730,0,False,no_issue
U-0004d0,S-7bcd95,2024-04-03,feature_6,6,2586,5,False,no_issue
U-0004d1,S-5d532c,2024-01-03,feature_34,-1,6576,0,False,negative_usage_count
U-edffe8,S-60cb51,2024-12-15,feature_4,12,5688,0,True,no_issue
U-0004d2,S-07ff57,2024-11-26,feature_22,12,1872,0,True,no_issue
U-0004d3,S-e32b16,2024-08-26,feature_12,14,3290,2,False,no_issue
U-0004d4,S-23281c,2024-12-05,feature_35,13,7384,0,False,no_issue
U-0004d5,S-8f9410,2024-11-08,feature_13,12,1752,0,False,no_issue
U-0004d6,S-335e1e,2024-04-28,feature_24,17,7990,0,False,no_issue
U-c7935f,S-a84e7f,2023-04-19,feature_34,8,4064,0,False,no_issue
U-0004d7,S-b03125,2024-01-28,feature_5,16,4160,2,False,no_issue
U-0004d8,S-b45a45,2023-10-04,feature_28,6,-1,4,False,negative_usage_duration_secs
U-01ff08,S-3909f9,2024-12-04,feature_35,12,4800,0,False,no_issue
U-0004d9,S-8b52b5,2024-01-21,feature_34,7,1988,0,False,no_issue
U-0004da,S-dfa4c8,2023-09-24,feature_25,15,2130,1,False,no_issue
U-0004db,S-4dae4f,2024-11-28,feature_24,12,4572,1,True,no_issue
U-0004dc,S-43c80c,2024-03-06,feature_36,-1,1000,0,False,negative_usage_count
U-0004dd,S-17f71d,2024-04-12,feature_9,14,8218,0,True,no_issue
U-968bc9,S-70ae65,2024-08-24,feature_18,11,638,0,False,no_issue
U-ba8867,S-6c6e62,2023-05-12,feature_35,7,798,0,False,no_issue
U-0004de,S-57bbae,2023-12-24,feature_27,14,6440,1,False,no_issue
U-0004df,S-304196,2024-10-26,feature_17,-1,1140,0,False,negative_usage_count
U-0004e0,S-457217,2024-11-20,feature_4,10,5670,3,False,no_issue
U-cc4a7d,S-b3613a,2024-11-08,feature_2,14,1582,0,False,no_issue
U-385494,S-a84e2b,2023-01-13,feature_24,10,5740,0,False,no_issue
U-0004e1,S-911b0a,2023-12-31,feature_14,9,3564,1,False,no_issue
U-0004e2,S-50815c,2023-01-07,feature_32,8,4296,1,False,no_issue
U-0004e3,S-0a7396,2024-07-17,feature_39,10,4700,0,False,no_issue
U-b74fcf,S-a1cc61,2023-07-11,feature_22,6,168,0,False,no_issue
U-0004e4,S-8eb6df,2024-03-31,feature_26,9,1431,0,False,no_issue
U-0004e5,S-57cd05,2023-12-01,feature_28,15,1095,0,False,no_issue
U-0004e6,S-e2e052,2024-10-04,feature_33,7,3227,0,False,no_issue
U-0004e7,S-d61866,2023-04-23,feature_27,6,1458,0,False,no_issue
U-0004e8,S-9a952b,2023-01-29,feature_22,11,4686,0,True,no_issue
U-0004e9,S-384681,2023-10-28,feature_31,11,6600,0,True,no_issue
U-0004ea,S-2ff628,2023-02-13,feature_17,11,825,0,False,no_issue
U-0004eb,S-150c71,2023-06-20,feature_6,14,2016,0,False,no_issue
U-35ea32,S-b1c57d,2023-05-29,feature_7,6,-1,0,False,negative_usage_duration_secs
U-472fdf,S-1f0d7f,2023-02-26,feature_20,-1,3402,0,False,negative_usage_count
U-0004ec,S-cd2085,2023-09-10,,-1,3030,0,False,negative_usage_count; null_feature_name
U-0004ed,S-972512,2024-08-18,feature_18,9,-1,0,False,negative_usage_duration_secs
U-0004ee,S-c41762,2024-04-07,feature_2,15,6390,3,False,no_issue
U-0004ef,S-e2e052,2023-06-17,feature_22,9,3708,0,False,no_issue
U-0004f0,S-5818be,2024-12-23,feature_9,13,442,1,False,no_issue
U-847979,S-b04b73,2024-06-10,feature_3,9,-1,0,False,negative_usage_duration_secs
U-0004f1,S-75985b,2023-08-29,feature_23,7,987,0,False,no_issue
U-0004f2,S-a79d1f,2024-07-02,feature_10,9,5175,0,True,no_issue
U-0004f3,S-73cd99,2023-02-26,feature_18,12,2976,0,False,no_issue
U-b63a09,S-92e8cb,2023-11-24,feature_4,13,1339,0,False,no_issue
U-0004f4,S-e50f43,2023-10-17,feature_12,12,2496,0,False,no_issue
U-0004f5,S-7a36ee,2023-01-11,feature_15,16,4240,0,False,no_issue
U-0004f6,S-666181,2023-03-05,feature_35,14,7742,0,False,no_issue
U-05ecb5,S-5fe191,2023-12-16,feature_27,4,1520,0,False,no_issue
U-0004f7,S-9bf16e,2024-08-23,,14,5754,0,False,null_feature_name
U-0004f8,S-01daf5,2023-12-01,feature_7,9,837,0,True,no_issue
U-e13075,S-8707e7,2023-10-11,feature_40,10,5550,4,False,no_issue
U-0004f9,S-feb4b0,2023-10-29,feature_14,14,6314,1,False,no_issue
U-0004fa,S-5ddf8d,2024-05-29,feature_14,6,2778,0,False,no_issue
U-0004fb,S-8d122e,2023-07-01,feature_22,16,2416,1,False,no_issue
U-0004fc,S-dc3bbc,2023-02-20,feature_35,12,276,1,False,no_issue
U-0004fd,S-c64e87,2023-09-05,feature_6,8,3592,0,False,no_issue
U-0004fe,S-52d03a,2024-11-26,feature_29,7,182,0,True,no_issue
U-9a7c4d,S-983266,2024-08-08,feature_38,16,1056,0,True,no_issue
U-0004ff,S-9828eb,2023-01-02,feature_34,12,5856,0,False,no_issue
U-000500,S-02a3aa,2024-03-26,feature_3,6,1170,2,False,no_issue
U-000501,S-6b9696,2024-05-10,feature_36,5,545,4,False,no_issue
U-000502,S-fb0905,2023-10-04,feature_27,12,3300,0,False,no_issue
U-000503,S-38dcab,2024-05-03,,14,-1,0,False,negative_usage_duration_secs; null_feature_name
U-000504,S-3fa87d,2024-04-14,feature_31,13,5512,0,True,no_issue
U-000505,S-9488ec,2023-01-31,feature_33,12,5184,0,False,no_issue
U-000506,S-bd1ee1,2024-06-15,feature_3,8,2760,0,False,no_issue
U-1d0944,S-d8165b,2023-12-30,feature_5,7,4158,0,False,no_issue
U-000507,S-9a8d01,2024-03-11,feature_2,12,3756,0,False,no_issue
U-ccf5e2,S-af2d97,2024-07-10,feature_39,10,-1,2,False,negative_usage_duration_secs
U-28a30e,S-d6aefa,2023-05-23,feature_17,10,5920,0,False,no_issue
U-0845cd,S-24d19a,2024-02-18,feature_16,8,1928,0,False,no_issue
U-0ad4f3,S-a0e1dc,2023-12-05,feature_7,7,581,0,False,no_issue
U-3b0e4b,S-ff4a47,2023-06-19,feature_34,8,1800,0,False,no_issue
U-000508,S-6b7487,2024-12-14,feature_28,4,656,1,False,no_issue
U-406c58,S-dbc1ca,2023-12-18,feature_36,11,-1,2,False,negative_usage_duration_secs
U-000509,S-4994d6,2023-06-03,feature_1,9,-1,4,False,negative_usage_duration_secs
U-00050a,S-74e211,2023-12-04,feature_35,10,3020,0,False,no_issue
U-00050b,S-17cfc4,2024-08-31,feature_18,8,1816,0,False,no_issue
U-00050c,S-a0c741,2023-07-21,feature_31,11,473,0,False,no_issue
U-00050d,S-b7cbc2,2024-10-28,feature_34,11,4719,0,False,no_issue
U-00050e,S-1d7003,2023-12-11,feature_26,13,2535,1,False,no_issue
U-00050f,S-4994d6,2023-05-17,feature_31,11,5918,0,False,no_issue
U-e17179,S-a99771,2024-10-10,,16,8608,0,True,null_feature_name
U-000510,S-f32731,2024-04-07,feature_12,8,288,2,False,no_issue
U-000511,S-ef83b4,2023-08-24,feature_35,6,2412,0,False,no_issue
U-000512,S-595693,2024-03-12,feature_17,5,1125,0,False,no_issue
U-000513,S-e36786,2024-08-04,feature_10,5,1565,0,False,no_issue
U-000514,S-006fed,2023-04-01,feature_36,10,5640,0,True,no_issue
U-000515,S-cda242,2023-10-17,feature_38,16,-1,0,False,negative_usage_duration_secs
U-000516,S-ab06f4,2024-02-12,feature_32,14,966,1,False,no_issue
U-e97446,S-58b22d,2023-12-07,feature_5,10,5240,0,False,no_issue
U-000517,S-47a04b,2024-02-02,feature_3,7,4060,0,True,no_issue
U-000518,S-dfe952,2023-08-21,feature_25,13,-1,0,False,negative_usage_duration_secs
U-000519,S-9acc7f,2024-06-04,feature_31,-1,7104,0,False,negative_usage_count
U-00051a,S-936a83,2023-04-25,feature_24,10,4530,0,False,no_issue
U-c97428,S-4a8fda,2023-02-05,feature_18,19,4104,0,False,no_issue
U-00051b,S-fe77d4,2023-11-12,feature_10,9,5193,0,False,no_issue
U-6562da,S-39a8f1,2024-07-15,,10,3000,0,True,null_feature_name
U-00051c,S-19c44c,2024-01-17,feature_9,14,5922,0,True,no_issue
U-79be77,S-1ad713,2024-01-13,feature_29,-1,2025,1,False,negative_usage_count
U-00051d,S-c84c8d,2024-05-07,feature_30,10,2850,2,True,no_issue
U-00051e,S-374d5f,2024-02-27,feature_33,9,1908,0,False,no_issue
U-0c814d,S-aef18a,2023-03-02,feature_17,9,1953,0,False,no_issue
U-00051f,S-812d97,2024-10-17,feature_33,8,736,0,False,no_issue
U-502a58,S-cc771c,2023-03-31,feature_38,9,1791,2,False,no_issue
U-be054d,S-163e64,2024-03-04,feature_7,11,4279,0,False,no_issue
U-000520,S-55d53c,2023-04-25,feature_27,10,1520,0,False,no_issue
U-000521,S-7e7a73,2024-12-08,feature_34,7,252,0,False,no_issue
U-020096,S-c8a3f6,2023-01-01,feature_4,8,3880,0,False,no_issue
U-d4e8dc,S-a0e1dc,2024-04-05,feature_13,11,2387,2,False,no_issue
U-000522,S-631547,2024-09-03,feature_25,17,7259,0,False,no_issue
U-2c74bb,S-beff12,2024-08-24,feature_7,7,-1,1,False,negative_usage_duration_secs
U-3a6013,S-527b39,2023-06-30,feature_8,8,2864,2,False,no_issue
U-05bd76,S-0d4d11,2024-04-05,feature_38,8,208,0,False,no_issue
U-4d40dd,S-a84e7f,2023-06-02,feature_37,11,-1,0,False,negative_usage_duration_secs
U-9fc1d9,S-9225ac,2023-04-07,feature_12,9,3141,0,False,no_issue
U-000523,S-448b6d,2024-06-09,,11,4917,2,False,null_feature_name
U-000524,S-4781b1,2023-12-23,feature_4,11,3377,0,True,no_issue
U-1d7597,S-561d54,2024-04-05,,13,2847,0,False,null_feature_name
U-000525,S-ad32a8,2024-03-07,feature_12,13,1469,0,False,no_issue
U-000526,S-5fe191,2023-01-04,,9,5184,0,False,null_feature_name
U-000527,S-3d6648,2024-10-25,feature_11,13,5629,0,False,no_issue
U-000528,S-0fc72f,2024-03-23,feature_2,15,8805,0,False,no_issue
U-9b3b88,S-869bba,2023-12-21,feature_5,11,6402,0,False,no_issue
U-00052a,S-e98121,2024-10-28,feature_32,-1,6615,1,False,negative_usage_count
U-00052b,S-644316,2023-08-06,feature_5,10,1920,0,False,no_issue
U-00052c,S-22f503,2023-10-27,feature_25,10,1860,1,False,no_issue
U-00052d,S-d914d8,2024-10-17,feature_23,8,472,0,False,no_issue
U-00052e,S-15be1c,2024-05-19,feature_13,9,4284,0,False,no_issue
U-00052f,S-f9e5e9,2023-06-25,feature_20,7,1974,0,False,no_issue
U-000530,S-61c27e,2023-01-15,feature_38,8,2672,4,False,no_issue
U-000531,S-934bd4,2023-07-17,feature_10,10,380,0,True,no_issue
U-000532,S-326691,2023-09-08,feature_39,3,1125,0,False,no_issue
U-000533,S-775a4f,2024-06-03,feature_20,11,275,0,False,no_issue
U-000534,S-e052d8,2024-08-26,feature_34,11,1089,2,False,no_issue
U-e288ca,S-891eb4,2023-08-18,feature_3,7,693,0,False,no_issue
U-db1a76,S-0a19d1,2024-01-06,feature_15,8,560,0,False,no_issue
U-d98a57,S-09223a,2024-06-29,feature_15,5,680,1,False,no_issue
U-000535,S-635c1e,2024-07-31,feature_1,12,5964,0,True,no_issue
U-7c4903,S-9a08ff,2024-06-22,feature_3,7,1890,4,True,no_issue
U-000536,S-07abdd,2023-07-18,feature_1,13,7280,0,False,no_issue
U-000537,S-4ac0bb,2024-04-21,feature_3,12,2100,1,False,no_issue
U-000538,S-c58b17,2024-08-20,feature_11,11,517,0,False,no_issue
U-000539,S-d24841,2023-10-08,feature_35,11,220,0,False,no_issue
U-00053a,S-64fba3,2023-08-25,,7,-1,0,False,negative_usage_duration_secs; null_feature_name
U-5bfdce,S-59edf9,2024-08-23,feature_40,6,1422,1,False,no_issue
U-00053b,S-b01b1c,2024-10-10,feature_24,10,3740,0,False,no_issue
U-f04408,S-f4d491,2024-02-09,feature_24,3,342,2,False,no_issue
U-15a8fd,S-c881bc,2023-01-19,feature_6,11,6545,0,False,no_issue
U-fbe40a,S-bbd26a,2023-08-12,,10,4970,3,False,null_feature_name
U-4ea9e7,S-f971ab,2024-12-07,feature_8,14,-1,0,False,negative_usage_duration_secs
U-00053c,S-41023c,2023-06-19,feature_27,11,1870,0,False,no_issue
U-00053d,S-28332f,2023-10-17,feature_23,-1,810,0,False,negative_usage_count
U-dc24ea,S-804965,2024-12-07,feature_8,5,995,0,False,no_issue
U-00053e,S-bdac36,2024-10-18,feature_28,9,2691,0,True,no_issue
U-afd57e,S-c04755,2024-08-11,feature_22,10,1010,0,False,no_issue
U-00053f,S-d30894,2023-10-19,feature_16,16,6640,0,False,no_issue
U-000540,S-22f096,2023-11-29,feature_22,9,1548,1,False,no_issue
U-000541,S-0896f4,2024-04-26,feature_12,9,3897,0,False,no_issue
U-8d9aec,S-bdc6b7,2024-04-28,feature_24,7,630,1,True,no_issue
U-000542,S-e32b34,2023-10-01,feature_32,9,3636,0,False,no_issue
U-54170a,S-1bbf0a,2024-07-25,feature_23,5,2845,0,False,no_issue
U-000543,S-2c64e6,2023-09-14,feature_18,7,3269,4,False,no_issue
U-135de2,S-084f4a,2023-12-07,,5,2570,0,False,null_feature_name
U-e8ee7c,S-24a63d,2024-09-30,feature_3,11,1210,0,False,no_issue
U-000544,S-6cfb27,2024-07-26,feature_28,-1,4928,1,False,negative_usage_count
U-000545,S-004eb4,2024-03-17,feature_2,12,876,0,False,no_issue
U-57a44b,S-c657b6,2023-03-15,feature_29,14,1778,0,False,no_issue
U-b859e2,S-77ba64,2023-06-03,feature_15,14,3276,0,False,no_issue
U-000546,S-2d5c04,2024-04-17,,8,1960,0,False,null_feature_name
U-cf3fa2,S-8e5d9f,2024-01-24,feature_24,10,5350,0,False,no_issue
U-bf4354,S-2e965d,2023-09-05,feature_8,-1,2000,0,False,negative_usage_count
U-000547,S-c158df,2023-09-06,feature_6,6,2802,0,False,no_issue
U-6ffd81,S-b7482e,2024-07-10,feature_22,7,1407,0,False,no_issue
U-000548,S-1a2f35,2023-12-18,feature_33,10,3590,0,True,no_issue
U-000549,S-aad754,2024-01-01,feature_28,11,5819,0,False,no_issue
U-00054a,S-f00f7e,2023-09-09,feature_17,13,6266,0,False,no_issue
U-00054b,S-19cb09,2024-11-14,feature_26,10,100,1,False,no_issue
U-227671,S-10fc7d,2023-05-17,feature_34,8,3952,0,False,no_issue
U-1699a7,S-dfa4c8,2023-01-04,feature_6,7,1232,0,True,no_issue
U-4988ac,S-69a2d8,2023-04-07,feature_12,11,4147,0,False,no_issue
U-00054c,S-e977e4,2023-08-24,feature_6,-1,1752,0,False,negative_usage_count
U-00054d,S-467918,2024-09-24,feature_17,9,963,0,False,no_issue
U-00054e,S-95c467,2024-07-18,,12,3120,0,False,null_feature_name
U-9006e4,S-c1f8e1,2024-11-14,feature_25,5,2905,0,False,no_issue
U-00054f,S-e7416c,2023-06-18,feature_7,10,5270,1,False,no_issue
U-000550,S-8bbfcd,2023-09-20,feature_9,10,1360,1,False,no_issue
U-41ddbe,S-a0f5ac,2023-02-07,feature_2,8,2664,0,False,no_issue
U-0070c0,S-76c7da,2024-07-06,feature_11,2,834,0,False,no_issue
U-e80efb,S-9e6a18,2024-11-10,feature_4,7,1617,0,False,no_issue
U-000551,S-395a98,2024-01-16,feature_26,9,-1,1,False,negative_usage_duration_secs
U-000552,S-c7a771,2024-05-16,,9,1692,2,False,null_feature_name
U-000553,S-0896f4,2023-05-21,feature_22,10,5870,0,False,no_issue
U-000554,S-9d8525,2024-04-09,feature_8,16,8736,1,False,no_issue
U-000555,S-df262a,2023-01-09,,9,1854,0,False,null_feature_name
U-000556,S-75c438,2024-11-12,feature_17,18,4788,0,False,no_issue
U-ee0ccb,S-2632a2,2023-03-22,feature_26,14,1638,1,False,no_issue
U-ccf343,S-202695,2023-09-03,feature_20,18,9954,0,False,no_issue
U-000557,S-dabcd2,2024-01-11,feature_14,7,2975,0,False,no_issue
U-5b9334,S-196c1e,2024-10-27,,7,2828,0,False,null_feature_name
U-000558,S-4af421,2024-03-19,feature_36,8,472,0,True,no_issue
U-000559,S-c2f293,2024-06-08,feature_6,-1,1628,0,False,negative_usage_count
U-764d42,S-643ccd,2024-05-18,feature_26,15,1005,0,False,no_issue
U-902cc1,S-c87441,2024-02-03,feature_25,11,4477,1,False,no_issue
U-00055a,S-8a3abd,2024-01-31,feature_5,9,1908,0,True,no_issue
U-00055b,S-dccf50,2023-05-12,feature_19,6,906,0,False,no_issue
U-bcae68,S-c2a14b,2023-11-20,feature_10,15,5415,1,False,no_issue
U-f61a4d,S-04ab7e,2024-07-16,feature_38,9,441,0,False,no_issue
U-00055c,S-162d54,2023-04-22,feature_31,12,1932,2,False,no_issue
U-00055d,S-87b9f7,2024-12-14,feature_40,11,4477,0,False,no_issue
U-00055e,S-48a54e,2023-11-22,feature_20,-1,2805,0,False,negative_usage_count
U-00055f,S-de5d6e,2023-01-22,feature_9,7,532,0,False,no_issue
U-0a877e,S-3ab534,2023-08-15,feature_8,13,3848,0,False,no_issue
U-d0cdbd,S-03bfa3,2024-12-23,feature_27,10,-1,0,False,negative_usage_duration_secs
U-000560,S-aa5f00,2023-12-19,feature_8,9,567,1,False,no_issue
U-000561,S-567afa,2023-12-22,feature_38,9,2430,0,False,no_issue
U-000562,S-f6f308,2023-11-01,feature_34,9,3627,0,False,no_issue
U-000563,S-5eeb46,2023-06-13,feature_37,16,4496,1,False,no_issue
U-000564,S-39a5a7,2024-12-11,feature_28,8,1392,0,False,no_issue
U-000565,S-fee60b,2024-11-12,feature_37,-1,7952,1,True,negative_usage_count
U-fa6dc5,S-5d0af1,2024-10-23,feature_9,6,3024,0,False,no_issue
U-000566,S-3a694d,2023-01-19,feature_40,8,3304,2,False,no_issue
U-000567,S-882f1d,2023-10-18,feature_23,12,6204,3,False,no_issue
U-e47c52,S-41ca59,2023-08-10,feature_39,9,5373,0,True,no_issue
U-f4edc2,S-f50b14,2023-03-02,,8,728,0,False,null_feature_name
U-6099f5,S-0359cf,2023-04-27,feature_21,7,-1,1,False,negative_usage_duration_secs
U-000568,S-66569a,2023-06-06,feature_7,7,3255,0,False,no_issue
U-af1f44,S-f4376f,2024-07-18,feature_19,-1,6510,0,False,negative_usage_count
U-9c2ece,S-9a8a30,2024-08-15,feature_27,-1,4102,2,False,negative_usage_count
U-000569,S-444c6a,2024-07-19,feature_31,10,4890,3,False,no_issue
U-00056a,S-df5924,2024-12-21,feature_2,11,6578,1,False,no_issue
U-554a8e,S-96bb5c,2024-09-16,feature_24,10,-1,0,False,negative_usage_duration_secs
U-0bb89e,S-d43a40,2024-10-19,feature_18,11,3487,2,False,no_issue
U-00056b,S-5ddf8d,2023-09-15,feature_9,13,5369,0,False,no_issue
U-00056c,S-0144ac,2024-09-18,feature_37,9,3456,0,False,no_issue
U-00056d,S-4ef4fd,2024-08-25,feature_25,17,3995,0,False,no_issue
U-00056e,S-628842,2023-04-03,feature_10,9,1755,0,False,no_issue
U-00056f,S-3e5d57,2023-05-28,feature_15,6,3006,0,False,no_issue
U-ab2170,S-f421c8,2024-07-01,feature_20,14,294,1,False,no_issue
U-000570,S-3ee7c3,2023-01-08,feature_12,4,-1,1,False,negative_usage_duration_secs
U-000571,S-cd3a01,2023-10-25,feature_1,11,495,0,True,no_issue
U-000572,S-7f5d03,2023-07-28,feature_12,8,4632,0,False,no_issue
U-000573,S-418b7c,2024-04-27,feature_40,8,3696,0,False,no_issue
U-28da34,S-3311b1,2023-12-07,feature_25,13,6994,0,False,no_issue
U-000574,S-f0972b,2023-01-24,,10,5700,0,False,null_feature_name
U-000575,S-d97fa8,2024-08-29,,12,-1,0,False,negative_usage_duration_secs; null_feature_name
U-3f0c16,S-85caaf,2023-12-01,feature_1,11,2981,0,False,no_issue
U-000576,S-7e2e5c,2023-02-03,feature_38,10,2790,0,False,no_issue
U-000577,S-199697,2023-03-06,feature_24,17,8738,3,False,no_issue
U-000578,S-6bc703,2024-11-02,feature_37,12,-1,1,False,negative_usage_duration_secs
U-000579,S-ab152e,2023-04-23,feature_24,13,7761,0,True,no_issue
U-33ac01,S-8c8905,2023-07-20,feature_7,5,2055,3,False,no_issue
U-00057a,S-1dfdd0,2023-03-19,,13,2327,0,False,null_feature_name
U-8a899a,S-cef05a,2023-06-21,feature_16,8,1784,0,False,no_issue
U-00057b,S-3e6a40,2024-10-07,feature_24,7,3815,1,False,no_issue
U-7b062c,S-d8441d,2023-09-27,feature_9,7,2737,0,False,no_issue
U-00057c,S-64ddbc,2023-01-27,feature_21,12,3084,0,False,no_issue
U-00057d,S-539566,2023-03-22,feature_5,6,-1,0,False,negative_usage_duration_secs
U-c1359c,S-8e5ceb,2023-05-13,feature_8,4,1152,0,False,no_issue
U-00057e,S-4eef1a,2023-07-02,feature_28,9,4986,0,False,no_issue
U-b37187,S-214d98,2023-01-22,feature_24,11,2442,0,False,no_issue
U-7aee80,S-215e9c,2024-01-14,feature_36,10,4280,1,False,no_issue
U-00057f,S-9ce22d,2023-12-13,feature_40,11,3795,2,False,no_issue
U-e8acb1,S-772ef0,2023-08-23,feature_4,10,2430,0,False,no_issue
U-000580,S-5ca11a,2023-12-31,feature_6,13,4303,0,True,no_issue
U-000581,S-d2d423,2024-12-27,feature_25,11,3025,0,True,no_issue
U-000582,S-334ceb,2023-08-03,feature_16,12,3360,0,False,no_issue
U-3541ab,S-b420be,2023-07-09,feature_20,13,6357,0,False,no_issue
U-000583,S-763384,2023-04-18,feature_40,9,4293,5,False,no_issue
U-1d7385,S-f366b3,2024-04-30,feature_7,8,232,0,False,no_issue
U-000584,S-40dcf4,2023-08-14,,11,3300,0,False,null_feature_name
U-000585,S-4311fb,2024-02-18,feature_6,9,4032,0,False,no_issue
U-000586,S-5901a1,2024-05-02,feature_27,16,2336,0,False,no_issue
U-000587,S-d114e2,2024-07-20,feature_11,8,2632,0,False,no_issue
U-7690b6,S-81fc45,2023-07-12,feature_19,-1,5382,0,False,negative_usage_count
U-000588,S-61afee,2024-09-30,feature_4,6,3294,0,False,no_issue
U-000589,S-fee7b2,2024-06-14,feature_39,9,4887,0,False,no_issue
U-00058a,S-4fc5ca,2023-01-06,feature_27,-1,1848,0,False,negative_usage_count
U-bb3049,S-813cdc,2023-01-20,feature_30,12,4944,2,False,no_issue
U-e528a7,S-6ca5ab,2024-05-29,feature_20,8,3520,0,False,no_issue
U-922fea,S-7b647e,2024-06-28,feature_36,12,1368,3,False,no_issue
U-00058b,S-5677fb,2024-08-31,feature_10,14,3346,2,True,no_issue
U-00058c,S-69a807,2023-09-06,feature_33,15,6420,1,False,no_issue
U-00058d,S-3b5458,2024-03-11,feature_32,8,1024,0,False,no_issue
U-00058e,S-cb853a,2023-12-08,feature_34,9,693,0,False,no_issue
U-cef4cf,S-c64e87,2023-06-25,feature_17,6,-1,1,False,negative_usage_duration_secs
U-00058f,S-0459a1,2023-03-07,feature_37,-1,4704,2,False,negative_usage_count
U-000590,S-9a4589,2024-07-17,feature_33,10,4580,0,False,no_issue
U-000591,S-d44088,2023-09-27,feature_15,5,2640,3,False,no_issue
U-45b144,S-36d5c9,2023-04-08,feature_24,8,400,2,False,no_issue
U-d4e454,S-e1ee60,2024-03-18,feature_14,12,5388,0,False,no_issue
U-000592,S-6e4c1a,2024-10-01,feature_26,13,507,3,False,no_issue
U-000593,S-fcbd92,2024-09-12,feature_25,9,1476,0,False,no_issue
U-000594,S-df3e3d,2024-09-24,,7,3353,0,False,null_feature_name
U-000595,S-606747,2023-11-23,,6,924,0,False,null_feature_name
U-000596,S-00dea4,2023-09-30,feature_12,13,5044,0,True,no_issue
U-000597,S-2b58a7,2024-01-26,feature_28,6,2646,1,False,no_issue
U-000598,S-c1f160,2023-01-03,feature_20,8,-1,0,False,negative_usage_duration_secs
U-000599,S-fef8bf,2023-05-17,feature_3,10,1850,0,False,no_issue
U-d8461d,S-69a2d8,2023-06-22,feature_33,7,490,0,False,no_issue
U-00059a,S-8923b3,2024-05-17,feature_15,-1,1812,0,False,negative_usage_count
U-00059b,S-6a0399,2024-04-04,feature_35,11,1947,0,False,no_issue
U-00059c,S-7c5f3b,2023-12-15,feature_7,-1,1448,1,False,negative_usage_count
U-00059d,S-02ab8b,2024-02-21,feature_22,14,5180,0,False,no_issue
U-00059e,S-053142,2024-04-29,,7,3710,2,False,null_feature_name
U-00059f,S-80c296,2024-06-11,feature_9,14,5908,4,False,no_issue
U-0005a0,S-a63da6,2023-08-25,feature_2,8,2056,0,False,no_issue
U-48ed73,S-ce887e,2024-07-02,feature_3,9,2583,2,False,no_issue
U-0005a1,S-ae4bb3,2024-02-21,feature_13,10,5330,1,False,no_issue
U-0005a2,S-8e719f,2023-03-21,feature_15,8,3648,0,False,no_issue
U-0005a3,S-ebfbbe,2024-04-06,,13,1508,0,False,null_feature_name
U-0005a4,S-4ed473,2024-05-04,,9,1350,0,False,null_feature_name
U-0005a5,S-6587d8,2024-02-22,feature_28,8,728,0,False,no_issue
U-4b83e9,S-b3f236,2023-01-24,feature_26,25,8925,0,False,no_issue
U-0005a6,S-dfbd79,2023-09-10,feature_10,8,2400,0,False,no_issue
U-0005a7,S-8ec197,2023-06-05,feature_9,10,580,1,False,no_issue
U-0005a8,S-ae1278,2024-01-17,feature_11,11,6050,1,False,no_issue
U-0005a9,S-6a9918,2024-03-04,feature_34,-1,280,1,True,negative_usage_count
U-0005aa,S-287914,2024-06-15,feature_8,12,972,2,False,no_issue
U-0005ab,S-0d391c,2024-05-04,feature_2,8,456,2,False,no_issue
U-0005ac,S-304f59,2023-05-22,feature_28,16,4448,0,False,no_issue
U-bc106f,S-d933e7,2024-05-12,feature_27,7,4046,0,False,no_issue
U-0005ad,S-b262a1,2024-09-14,feature_31,10,330,2,False,no_issue
U-0005ae,S-9d8525,2024-11-26,feature_14,10,2810,1,False,no_issue
U-0005af,S-7863b1,2023-07-21,feature_35,8,1248,3,False,no_issue
U-f62917,S-8eab5b,2024-03-22,feature_1,9,3195,1,False,no_issue
U-0005b0,S-a801d1,2023-05-25,feature_38,11,2024,0,False,no_issue
