subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-32ab86,A-7c6b6b,2024-12-28,,2024-12,NaT,355,12,1127.0,13524.0,13524.0,1127.0,True,2024-12-09,2024-12,Pro,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-32b223,A-2edab2,2023-11-28,2024-06-23,2023-11,2024-06,208,7,833.0,9996.0,5831.0,833.0,True,2024-06-23,2024-06,Pro,11_to_25,17,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-32d56d,A-9f9299,2023-11-27,2024-10-08,2023-11,2024-10,316,11,5572.0,66864.0,61292.0,5572.0,True,2024-10-08,2024-10,Enterprise,26_to_50,28,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-32d874,A-02cd81,2024-05-04,,2024-05,NaT,593,19,2156.0,25872.0,40964.0,2156.0,True,2024-04-30,2024-04,Pro,26_to_50,44,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-32e881,A-029f69,2024-10-10,2024-11-16,2024-10,2024-11,37,1,0.0,0.0,0.0,0.0,True,2024-12-14,2024-12,Pro,01_to_10,3,unchanged,churned,False,False,False,False,,0
S-32e8fa,A-94d3da,2023-06-04,2023-10-21,2023-06,2023-10,139,4,2009.0,24108.0,8036.0,2009.0,True,2024-04-12,2024-04,Pro,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-330457,A-ad3abd,2024-07-20,,2024-07,NaT,516,17,2156.0,25872.0,36652.0,2156.0,True,2023-07-12,2023-07,Pro,26_to_50,44,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-330989,A-671f31,2024-11-27,,2024-11,NaT,386,13,2891.0,34692.0,37583.0,0.0,False,,NaT,Pro,50+,59,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3311b1,A-7cfe77,2024-08-24,2024-12-19,2024-08,2024-12,117,4,3381.0,40572.0,13524.0,3381.0,True,2024-12-19,2024-12,Pro,50+,69,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-33200e,A-f5641b,2024-08-06,,2024-08,NaT,499,16,6169.0,74028.0,98704.0,6169.0,True,2024-06-17,2024-06,Enterprise,26_to_50,31,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-332e0d,A-3b5cd1,2023-09-30,2024-08-30,2023-09,2024-08,335,11,0.0,0.0,0.0,0.0,True,2024-08-30,2024-08,Pro,11_to_25,13,contraction,churned,True,False,True,True,"[""end_date_derived""]",1
S-333abd,A-a1b80b,2024-07-05,2024-07-11,2024-07,2024-07,6,0,304.0,3648.0,0.0,304.0,True,2024-07-11,2024-07,Basic,11_to_25,16,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-33472f,A-f03140,2024-03-31,2024-10-03,2024-03,2024-10,186,7,5373.0,64476.0,37611.0,5373.0,True,2024-10-03,2024-10,Enterprise,26_to_50,27,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-334ceb,A-bece89,2024-03-08,2024-07-27,2024-03,2024-07,141,4,494.0,5928.0,1976.0,494.0,True,2024-07-27,2024-07,Basic,26_to_50,26,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-33598f,A-32fb14,2024-11-09,,2024-11,NaT,404,13,5174.0,62088.0,67262.0,5174.0,True,2024-04-28,2024-04,Enterprise,26_to_50,26,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-335e1e,A-22f2df,2024-12-24,,2024-12,NaT,359,12,1960.0,23520.0,23520.0,0.0,False,,NaT,Pro,26_to_50,40,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-337c84,A-2bc93d,2024-09-22,,2024-09,NaT,452,15,551.0,6612.0,8265.0,551.0,True,2024-08-15,2024-08,Basic,26_to_50,29,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3383a4,A-c37601,2024-12-29,2025-01-28,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-12-17,2024-12,Pro,11_to_25,12,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-339fce,A-e888d1,2024-11-26,2024-11-29,2024-11,2024-11,3,0,686.0,8232.0,0.0,686.0,True,2024-11-29,2024-11,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-33db08,A-fa3095,2024-12-30,,2024-12,NaT,353,12,1330.0,15960.0,15960.0,1330.0,True,2023-12-23,2023-12,Basic,50+,70,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-33deb8,A-427b69,2024-11-30,,2024-11,NaT,383,13,833.0,9996.0,10829.0,0.0,False,,NaT,Pro,11_to_25,17,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-33df6f,A-0baac2,2024-12-11,2024-12-12,2024-12,2024-12,1,0,2786.0,33432.0,0.0,2786.0,True,2024-12-24,2024-12,Enterprise,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-33e40e,A-86cdb4,2024-10-10,2024-12-29,2024-10,2024-12,80,2,398.0,4776.0,796.0,398.0,True,,NaT,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-33e4e2,A-a1b80b,2024-09-19,,2024-09,NaT,455,15,3184.0,38208.0,47760.0,3184.0,True,2024-07-11,2024-07,Enterprise,11_to_25,16,contraction,churned,False,False,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-33eb1d,A-02fac6,2024-09-20,,2024-09,NaT,454,15,4378.0,52536.0,65670.0,4378.0,True,2024-08-21,2024-08,Enterprise,11_to_25,22,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3401bf,A-1619f8,2024-06-09,2024-09-21,2024-06,2024-09,104,3,10945.0,131340.0,32835.0,10945.0,True,2024-09-21,2024-09,Enterprise,50+,55,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-342037,A-bb3bd4,2024-04-05,2024-06-30,2024-04,2024-06,86,2,4577.0,54924.0,9154.0,4577.0,True,2024-06-30,2024-06,Enterprise,11_to_25,23,expansion,churned,True,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-34253c,A-1b9609,2023-12-02,2024-11-16,2023-12,2024-11,350,11,342.0,4104.0,3762.0,342.0,True,2024-11-16,2024-11,Basic,11_to_25,18,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-342708,A-ffc04f,2024-11-30,2024-12-21,2024-11,2024-12,21,1,2009.0,24108.0,2009.0,2009.0,True,2024-08-03,2024-08,Pro,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-343642,A-3cc791,2024-01-31,2024-10-09,2024-01,2024-10,252,9,0.0,0.0,0.0,0.0,True,2024-10-09,2024-10,Basic,11_to_25,25,unchanged,churned,True,False,False,True,"[""end_date_derived""]",1
S-343743,A-2d1036,2024-08-25,2024-10-28,2024-08,2024-10,64,2,3381.0,40572.0,6762.0,3381.0,True,2024-10-28,2024-10,Pro,50+,69,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-343bab,A-f1f639,2023-08-18,2024-04-07,2023-08,2024-04,233,8,995.0,11940.0,7960.0,995.0,True,2024-04-07,2024-04,Enterprise,01_to_10,5,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-3445f5,A-7f6b86,2023-10-15,2024-07-10,2023-10,2024-07,269,9,855.0,10260.0,7695.0,855.0,True,2024-07-10,2024-07,Basic,26_to_50,45,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-344c0d,A-87aa7b,2024-10-15,2024-12-26,2024-10,2024-12,72,2,4776.0,57312.0,9552.0,4776.0,True,2024-12-26,2024-12,Enterprise,11_to_25,24,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-34512a,A-9289f6,2024-11-22,,2024-11,NaT,391,13,49.0,588.0,637.0,49.0,True,2023-08-24,2023-08,Pro,01_to_10,1,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-34553e,A-d49cc5,2024-06-25,,2024-06,NaT,541,18,950.0,11400.0,17100.0,950.0,True,2024-04-12,2024-04,Basic,26_to_50,50,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3473af,A-d77f4c,2024-10-10,2024-12-03,2024-10,2024-12,54,2,152.0,1824.0,304.0,152.0,True,2024-12-03,2024-12,Basic,01_to_10,8,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-3476e2,A-cb6cc6,2024-09-07,,2024-09,NaT,467,15,247.0,2964.0,3705.0,0.0,False,,NaT,Basic,11_to_25,13,expansion,active,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-34a131,A-2e4581,2024-11-29,2024-12-05,2024-11,2024-12,6,1,1791.0,21492.0,1791.0,1791.0,True,2024-12-05,2024-12,Enterprise,01_to_10,9,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-34b845,A-432483,2024-05-02,,2024-05,NaT,595,19,392.0,4704.0,7448.0,0.0,False,,NaT,Pro,01_to_10,8,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-34cc51,A-118d55,2024-11-21,2024-12-27,2024-11,2024-12,36,1,285.0,3420.0,285.0,285.0,True,2024-12-27,2024-12,Basic,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-34cfad,A-5a3eb9,2023-12-15,2024-06-12,2023-12,2024-06,180,6,551.0,6612.0,3306.0,551.0,True,2024-06-12,2024-06,Basic,26_to_50,29,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-34f2f9,A-f19409,2024-09-16,,2024-09,NaT,458,15,4577.0,54924.0,68655.0,4577.0,True,2023-05-25,2023-05,Enterprise,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-34f8ad,A-484819,2024-05-22,,2024-05,NaT,575,19,342.0,4104.0,6498.0,342.0,True,2023-12-29,2023-12,Basic,11_to_25,18,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3503b4,A-58b9ff,2024-07-18,2024-10-10,2024-07,2024-10,84,3,398.0,4776.0,1194.0,398.0,True,2024-10-10,2024-10,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-3503cb,A-c43359,2024-12-14,2024-12-19,2024-12,2024-12,5,0,722.0,8664.0,0.0,722.0,True,2024-12-19,2024-12,Basic,26_to_50,38,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-354f6f,A-c58f49,2024-11-24,,2024-11,NaT,389,13,13930.0,167160.0,181090.0,13930.0,True,2024-09-21,2024-09,Enterprise,50+,70,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-35752e,A-e6afc1,2024-05-08,,2024-05,NaT,589,19,49.0,588.0,931.0,0.0,False,,NaT,Pro,01_to_10,1,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-358daa,A-39b19f,2024-09-04,2024-10-04,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,True,2023-03-11,2023-03,Enterprise,11_to_25,24,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-35a22f,A-b07b56,2024-12-19,2024-12-24,2024-12,2024-12,5,0,1666.0,19992.0,0.0,1666.0,True,2024-12-24,2024-12,Pro,26_to_50,34,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-35a9b6,A-c16cf7,2024-10-27,2024-12-07,2024-10,2024-12,41,2,637.0,7644.0,1274.0,637.0,True,2024-12-07,2024-12,Pro,11_to_25,13,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-35c7c8,A-f51f16,2024-02-23,2024-12-07,2024-02,2024-12,288,10,76.0,912.0,760.0,76.0,True,2024-12-07,2024-12,Basic,01_to_10,4,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-35c8a3,A-e4144b,2024-12-22,,2024-12,NaT,361,12,8159.0,97908.0,97908.0,0.0,False,,NaT,Enterprise,26_to_50,41,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-35cf1c,A-1b9609,2024-02-17,2024-11-16,2024-02,2024-11,273,9,931.0,11172.0,8379.0,931.0,True,2024-11-16,2024-11,Basic,26_to_50,49,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-35ff7e,A-271f46,2024-06-09,2024-08-09,2024-06,2024-08,61,2,722.0,8664.0,1444.0,722.0,True,2024-08-09,2024-08,Basic,26_to_50,38,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-35ff9e,A-ffc04f,2024-09-09,,2024-09,NaT,465,15,3781.0,45372.0,56715.0,3781.0,True,2024-08-03,2024-08,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36069b,A-940b8b,2024-06-26,,2024-06,NaT,540,18,199.0,2388.0,3582.0,0.0,False,,NaT,Enterprise,01_to_10,1,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3632aa,A-f25509,2024-05-28,2024-11-10,2024-05,2024-11,166,6,6368.0,76416.0,38208.0,6368.0,True,2024-11-10,2024-11,Enterprise,26_to_50,32,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-363c29,A-e7beab,2023-10-23,2024-08-21,2023-10,2024-08,303,10,4179.0,50148.0,41790.0,4179.0,True,2024-04-25,2024-04,Enterprise,11_to_25,21,unchanged,churned,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3647aa,A-94d3da,2023-09-09,2024-04-12,2023-09,2024-04,216,7,0.0,0.0,0.0,0.0,True,2024-04-12,2024-04,Pro,26_to_50,41,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-36480d,A-52dd88,2024-12-04,,2024-12,NaT,379,12,1470.0,17640.0,17640.0,0.0,False,,NaT,Pro,26_to_50,30,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3660bb,A-474ad4,2024-12-14,2025-01-13,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,10,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-3663bb,A-de24d5,2024-12-19,2025-01-18,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,5,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-3673f2,A-cd458b,2024-08-17,2024-11-07,2024-08,2024-11,82,3,9353.0,112236.0,28059.0,9353.0,True,2024-11-07,2024-11,Enterprise,26_to_50,47,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-367d84,A-68f37c,2023-12-31,2024-12-18,2023-12,2024-12,353,12,539.0,6468.0,6468.0,539.0,True,2024-12-18,2024-12,Pro,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-367dee,A-e19ff6,2024-06-29,,2024-06,NaT,537,18,49.0,588.0,882.0,49.0,True,2024-06-27,2024-06,Pro,01_to_10,1,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3684d3,A-7920cc,2024-09-22,,2024-09,NaT,452,15,741.0,8892.0,11115.0,0.0,False,,NaT,Basic,26_to_50,39,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36885c,A-02cd81,2024-04-07,2024-04-30,2024-04,2024-04,23,0,0.0,0.0,0.0,0.0,True,2024-04-30,2024-04,Pro,26_to_50,44,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-369495,A-b3fe05,2024-10-20,2024-11-18,2024-10,2024-11,29,1,392.0,4704.0,392.0,392.0,True,,NaT,Pro,01_to_10,8,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36ad61,A-a09355,2024-10-19,,2024-10,NaT,425,14,686.0,8232.0,9604.0,686.0,True,2024-10-18,2024-10,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36aedb,A-2bc93d,2024-09-10,,2024-09,NaT,464,15,2786.0,33432.0,41790.0,2786.0,True,2024-08-15,2024-08,Enterprise,11_to_25,14,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36b46e,A-202b67,2024-03-27,2024-09-14,2024-03,2024-09,171,6,539.0,6468.0,3234.0,539.0,True,2024-09-14,2024-09,Pro,11_to_25,11,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-36c07b,A-2922b6,2024-12-11,2024-12-25,2024-12,2024-12,14,0,735.0,8820.0,0.0,735.0,True,2024-12-25,2024-12,Pro,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-36d5c9,A-54ecc2,2023-09-16,2024-11-23,2023-09,2024-11,434,14,2189.0,26268.0,30646.0,2189.0,True,2024-11-23,2024-11,Enterprise,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-36ee88,A-fabe19,2024-11-23,,2024-11,NaT,390,13,6169.0,74028.0,80197.0,0.0,False,,NaT,Enterprise,26_to_50,31,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36f26c,A-e36807,2024-12-17,,2024-12,NaT,366,12,1197.0,14364.0,14364.0,0.0,False,,NaT,Basic,50+,63,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-36f6ec,A-ccb686,2024-08-16,2024-11-24,2024-08,2024-11,100,3,1029.0,12348.0,3087.0,1029.0,True,2024-11-24,2024-11,Pro,11_to_25,21,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-36f84f,A-e08cd3,2024-12-08,2024-12-17,2024-12,2024-12,9,0,3283.0,39396.0,0.0,3283.0,True,2024-12-17,2024-12,Pro,50+,67,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-36f8c0,A-19b2c8,2023-06-19,2024-08-16,2023-06,2024-08,424,14,1617.0,19404.0,22638.0,1617.0,True,2024-08-16,2024-08,Pro,26_to_50,33,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-370135,A-e693b6,2024-05-11,2024-10-10,2024-05,2024-10,152,5,2695.0,32340.0,13475.0,2695.0,True,2024-10-10,2024-10,Pro,50+,55,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-371662,A-bad8c1,2023-06-12,2023-10-04,2023-06,2023-10,114,4,2646.0,31752.0,10584.0,2646.0,True,2023-10-04,2023-10,Pro,50+,54,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-373490,A-756192,2024-09-28,2024-10-28,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,11_to_25,19,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-373c6e,A-dfbd31,2024-10-15,2024-12-19,2024-10,2024-12,65,2,686.0,8232.0,1372.0,686.0,True,2024-12-19,2024-12,Pro,11_to_25,14,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-3741b9,A-c16b88,2024-06-20,2024-07-11,2024-06,2024-07,21,1,0.0,0.0,0.0,0.0,True,2024-06-01,2024-06,Basic,11_to_25,23,unchanged,churned,False,False,False,False,,0
S-374511,A-e89151,2024-04-01,,2024-04,NaT,626,20,1990.0,23880.0,39800.0,0.0,False,,NaT,Enterprise,01_to_10,10,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-374628,A-35083d,2024-07-17,,2024-07,NaT,519,17,361.0,4332.0,6137.0,0.0,False,,NaT,Basic,11_to_25,19,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-374be8,A-b7ef83,2024-06-12,2024-07-24,2024-06,2024-07,42,1,437.0,5244.0,437.0,437.0,True,2024-07-24,2024-07,Basic,11_to_25,23,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-374d5f,A-fabe19,2024-11-24,,2024-11,NaT,389,13,995.0,11940.0,12935.0,0.0,False,,NaT,Enterprise,01_to_10,5,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-375190,A-d4ac0e,2024-06-01,,2024-06,NaT,565,18,1225.0,14700.0,22050.0,0.0,False,,NaT,Pro,11_to_25,25,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-377ced,A-432483,2023-12-13,,2023-12,NaT,736,24,11940.0,143280.0,286560.0,0.0,False,,NaT,Enterprise,50+,60,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-3781d0,A-5a215a,2024-05-10,2024-12-06,2024-05,2024-12,210,7,17313.0,207756.0,121191.0,17313.0,True,,NaT,Enterprise,50+,87,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37879d,A-9779ad,2024-09-17,,2024-09,NaT,457,15,1960.0,23520.0,29400.0,1960.0,True,2024-08-11,2024-08,Pro,26_to_50,40,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-379d32,A-a8b49c,2024-10-13,,2024-10,NaT,431,14,4378.0,52536.0,61292.0,4378.0,True,2024-06-17,2024-06,Enterprise,11_to_25,22,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37a280,A-40906c,2024-05-28,2024-06-27,2024-05,2024-06,30,1,0.0,0.0,0.0,0.0,False,,NaT,Basic,50+,92,unchanged,trial,True,False,False,True,"[""trial_capped_at_30_days""]",1
S-37a9e3,A-c608c8,2024-06-07,2024-06-29,2024-06,2024-06,22,0,2189.0,26268.0,0.0,2189.0,True,2024-06-04,2024-06,Enterprise,11_to_25,11,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37b367,A-a8d89d,2024-09-17,,2024-09,NaT,457,15,247.0,2964.0,3705.0,247.0,True,2024-08-26,2024-08,Basic,11_to_25,13,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37b59a,A-2d1036,2024-09-24,2024-12-18,2024-09,2024-12,85,3,3381.0,40572.0,10143.0,3381.0,True,2024-10-28,2024-10,Pro,50+,69,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37b6b2,A-4c6f11,2024-05-10,2024-10-18,2024-05,2024-10,161,5,1176.0,14112.0,5880.0,1176.0,True,2024-10-18,2024-10,Pro,11_to_25,24,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-37bdb4,A-6dee43,2024-04-05,,2024-04,NaT,622,20,15920.0,191040.0,318400.0,15920.0,True,2024-01-14,2024-01,Enterprise,50+,80,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37d13a,A-029f69,2024-08-11,2024-12-14,2024-08,2024-12,125,4,0.0,0.0,0.0,0.0,True,2024-12-14,2024-12,Enterprise,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-37d427,A-eb2fdc,2024-04-06,2024-05-26,2024-04,2024-05,50,1,589.0,7068.0,589.0,589.0,True,2024-05-26,2024-05,Basic,26_to_50,31,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-37dc91,A-a1bbb6,2024-10-04,2024-11-03,2024-10,2024-11,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,11_to_25,15,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-37e3ad,A-b30291,2024-04-25,2024-09-03,2024-04,2024-09,131,5,95.0,1140.0,475.0,95.0,True,2024-09-03,2024-09,Basic,01_to_10,5,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-37ed34,A-d4ac0e,2024-07-07,,2024-07,NaT,529,17,3980.0,47760.0,67660.0,0.0,False,,NaT,Enterprise,11_to_25,20,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-37f480,A-87aa7b,2024-05-25,2024-12-26,2024-05,2024-12,215,7,1323.0,15876.0,9261.0,1323.0,True,2024-12-26,2024-12,Pro,26_to_50,27,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-3803ff,A-b3fe05,2024-08-04,,2024-08,NaT,501,16,9950.0,119400.0,159200.0,0.0,False,,NaT,Enterprise,26_to_50,50,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-380617,A-b2225d,2024-12-10,,2024-12,NaT,373,12,893.0,10716.0,10716.0,893.0,True,2024-06-27,2024-06,Basic,26_to_50,47,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
