subscription_id,account_id,feature_name,usage_month,usage_count,usage_duration_secs,first_use_date,last_use_date,error_count,is_beta_feature,duration_per_use,account_feature_rank
S-14f39f,A-9affe6,feature_17,2023-07,10,930,2023-07-19,2023-07-19,0,False,93.0,1.0
S-14f39f,A-9affe6,feature_17,2024-03,10,2250,2024-03-24,2024-03-24,1,False,225.0,1.0
S-14f39f,A-9affe6,feature_19,2024-07,9,2637,2024-07-27,2024-07-27,0,False,293.0,2.0
S-14f39f,A-9affe6,feature_33,2023-12,14,6496,2023-12-17,2023-12-17,0,False,464.0,2.0
S-14f39f,A-9affe6,feature_9,2023-09,15,3570,2023-09-14,2023-09-14,0,False,238.0,1.0
S-14f672,A-692f18,feature_29,2023-06,11,1925,2023-06-19,2023-06-19,1,False,175.0,1.0
S-14f672,A-692f18,feature_34,2023-01,6,2076,2023-01-07,2023-01-07,0,False,346.0,3.0
S-14f672,A-692f18,feature_35,2024-05,6,1932,2024-05-01,2024-05-01,2,True,322.0,3.0
S-150930,A-592832,feature_1,2023-10,20,7760,2023-10-06,2023-10-06,0,False,388.0,1.0
S-150930,A-592832,feature_10,2024-06,6,246,2024-06-28,2024-06-28,0,False,41.0,4.0
S-150930,A-592832,feature_29,2023-05,7,469,2023-05-19,2023-05-19,0,False,67.0,3.0
S-150930,A-592832,feature_31,2023-06,7,3927,2023-06-28,2023-06-28,0,True,561.0,6.0
S-150930,A-592832,feature_4,2024-07,11,1749,2024-07-02,2024-07-02,0,False,159.0,1.0
S-150930,A-592832,feature_40,2023-06,7,3899,2023-06-30,2023-06-30,0,False,557.0,6.0
S-150930,A-592832,feature_6,2023-03,12,3564,2023-03-28,2023-03-28,0,False,297.0,1.0
S-150930,A-592832,feature_6,2023-09,8,1840,2023-09-19,2023-09-19,2,True,230.0,1.0
S-150c71,A-4437e4,feature_1,2024-06,22,8184,2024-06-11,2024-06-11,0,False,372.0,1.0
S-150c71,A-4437e4,feature_18,2023-05,15,7665,2023-05-06,2023-05-06,3,False,511.0,1.0
S-150c71,A-4437e4,feature_18,2023-12,6,1422,2023-12-09,2023-12-09,0,False,237.0,4.0
S-150c71,A-4437e4,feature_26,2024-09,4,1428,2024-09-23,2024-09-23,0,False,357.0,6.0
S-150c71,A-4437e4,feature_6,2023-06,28,4032,2023-06-20,2023-06-20,0,False,144.0,1.0
S-150c71,A-4437e4,feature_6,2024-02,10,4990,2024-02-20,2024-02-20,0,False,499.0,2.0
S-150c71,A-4437e4,feature_8,2023-05,12,4032,2023-05-10,2023-05-10,0,False,336.0,2.0
S-150c71,A-4437e4,feature_8,2023-06,9,3942,2023-06-15,2023-06-15,0,False,438.0,5.0
S-150c8e,A-58b9ff,feature_10,2024-12,12,228,2024-12-03,2024-12-03,0,False,19.0,1.0
S-150c8e,A-58b9ff,feature_20,2023-06,14,4186,2023-06-08,2023-06-08,0,False,299.0,1.0
S-150c8e,A-58b9ff,feature_23,2024-04,10,1270,2024-04-25,2024-04-25,0,False,127.0,1.0
S-150c8e,A-58b9ff,feature_3,2024-02,7,2163,2024-02-18,2024-02-18,1,True,309.0,7.0
S-150c8e,A-58b9ff,feature_31,2024-02,15,3795,2024-02-07,2024-02-07,1,False,253.0,1.0
S-150c8e,A-58b9ff,feature_33,2023-03,8,4144,2023-03-07,2023-03-07,0,False,518.0,2.0
S-150c8e,A-58b9ff,feature_34,2023-08,8,2792,2023-08-17,2023-08-17,1,False,349.0,3.0
S-150c8e,A-58b9ff,feature_35,2024-07,14,4186,2024-07-12,2024-07-12,1,False,299.0,1.0
S-151b22,A-533452,feature_19,2023-03,7,3430,2023-03-08,2023-03-08,0,False,490.0,2.0
S-151b22,A-533452,feature_2,2023-07,9,3123,2023-07-19,2023-07-19,0,False,347.0,2.0
S-151b22,A-533452,feature_22,2024-08,13,2613,2024-08-05,2024-08-05,1,True,201.0,3.0
S-151b22,A-533452,feature_24,2024-12,9,4446,2024-12-03,2024-12-03,0,False,494.0,1.0
S-151b22,A-533452,feature_25,2024-08,11,3806,2024-08-14,2024-08-14,0,False,346.0,5.0
S-151b22,A-533452,feature_28,2024-09,4,2000,2024-09-01,2024-09-01,0,False,500.0,1.0
S-151b22,A-533452,feature_29,2024-07,10,2010,2024-07-18,2024-07-18,0,False,201.0,2.0
S-151b22,A-533452,feature_4,2023-08,11,5764,2023-08-10,2023-08-10,0,False,524.0,2.0
S-151fce,A-f03140,feature_11,2023-01,8,2272,2023-01-12,2023-01-12,0,False,284.0,2.0
S-151fce,A-f03140,feature_13,2024-01,11,6358,2024-01-10,2024-01-10,0,False,578.0,1.0
S-151fce,A-f03140,feature_21,2023-12,13,2990,2023-12-28,2023-12-28,1,False,230.0,4.0
S-151fce,A-f03140,feature_40,2024-07,10,5620,2024-07-20,2024-07-20,0,False,562.0,2.0
S-1526b7,A-2f6a32,feature_12,2023-01,5,650,2023-01-15,2023-01-15,0,False,130.0,4.0
S-1526b7,A-2f6a32,feature_16,2024-11,7,3052,2024-11-18,2024-11-18,1,False,436.0,2.0
S-1526b7,A-2f6a32,feature_29,2024-03,10,3450,2024-03-21,2024-03-21,0,False,345.0,5.0
S-1526b7,A-2f6a32,feature_3,2023-03,11,2002,2023-03-18,2023-03-18,0,False,182.0,2.0
S-1526b7,A-2f6a32,feature_30,2024-05,12,6516,2024-05-22,2024-05-22,3,False,543.0,1.0
S-1526b7,A-2f6a32,feature_36,2024-07,9,4374,2024-07-11,2024-07-11,0,False,486.0,3.0
S-1526b7,A-2f6a32,feature_37,2024-10,10,4420,2024-10-18,2024-10-18,1,False,442.0,1.0
S-1526b7,A-2f6a32,feature_4,2023-01,14,1890,2023-01-10,2023-01-10,3,False,135.0,1.0
S-1526b7,A-2f6a32,feature_6,2024-04,9,5040,2024-04-30,2024-04-30,0,False,560.0,2.0
S-1526b7,A-2f6a32,feature_9,2024-12,8,1024,2024-12-10,2024-12-10,0,True,128.0,2.0
S-154119,A-3d957b,feature_27,2024-10,14,2772,2024-10-20,2024-10-20,0,True,198.0,1.0
S-154918,A-c1dfe1,feature_1,2023-10,12,4032,2023-10-14,2023-10-14,0,False,336.0,1.0
S-154918,A-c1dfe1,feature_19,2024-11,10,5890,2024-11-07,2024-11-07,1,False,589.0,1.0
S-154918,A-c1dfe1,feature_22,2024-09,6,1602,2024-09-27,2024-09-27,4,False,267.0,1.0
S-154918,A-c1dfe1,feature_31,2024-03,15,8055,2024-03-03,2024-03-03,0,False,537.0,1.0
S-154918,A-c1dfe1,feature_36,2023-01,9,2511,2023-01-26,2023-01-26,2,False,279.0,2.0
S-154918,A-c1dfe1,feature_6,2023-11,11,6413,2023-11-17,2023-11-17,0,False,583.0,2.0
S-154918,A-c1dfe1,feature_7,2024-12,11,5236,2024-12-21,2024-12-21,0,False,476.0,1.0
S-154918,A-c1dfe1,feature_8,2024-02,6,3048,2024-02-29,2024-02-29,2,False,508.0,2.0
S-154918,A-c1dfe1,,2023-11,11,6413,2023-11-17,2023-11-17,0,False,583.0,2.0
S-15582c,A-600734,feature_22,2023-11,11,4763,2023-11-11,2023-11-11,0,False,433.0,2.0
S-15582c,A-600734,feature_29,2024-05,13,2431,2024-05-29,2024-05-29,1,False,187.0,2.0
S-15582c,A-600734,feature_32,2023-09,8,4424,2023-09-06,2023-09-06,0,True,553.0,1.0
S-15582c,A-600734,feature_34,2023-10,7,98,2023-10-24,2023-10-24,0,False,14.0,2.0
S-15582c,A-600734,feature_35,2024-07,12,5664,2024-07-02,2024-07-02,0,True,472.0,2.0
S-155934,A-4a4c2d,feature_11,2024-04,9,1881,2024-04-21,2024-04-21,0,False,209.0,2.0
S-155934,A-4a4c2d,feature_12,2023-12,8,3568,2023-12-15,2023-12-15,0,False,446.0,2.0
S-155934,A-4a4c2d,feature_27,2024-03,14,1736,2024-03-31,2024-03-31,2,False,124.0,1.0
S-155934,A-4a4c2d,feature_3,2023-05,11,2618,2023-05-19,2023-05-19,0,False,238.0,1.0
S-155934,A-4a4c2d,feature_30,2024-08,16,2544,2024-08-10,2024-08-10,0,False,159.0,1.0
S-155934,A-4a4c2d,feature_32,2023-05,5,570,2023-05-04,2023-05-04,0,False,114.0,3.0
S-155934,A-4a4c2d,feature_36,2023-08,6,2472,2023-08-21,2023-08-21,0,False,412.0,3.0
S-155934,A-4a4c2d,feature_37,2023-10,7,70,2023-10-29,2023-10-29,3,False,10.0,2.0
S-155b3e,A-18793f,feature_15,2023-11,7,3829,2023-11-11,2023-11-11,0,False,547.0,1.0
S-155b3e,A-18793f,feature_19,2024-04,9,4437,2024-04-17,2024-04-17,0,False,493.0,1.0
S-155b3e,A-18793f,feature_27,2023-02,10,5420,2023-02-04,2023-02-04,0,False,542.0,2.0
S-155b3e,A-18793f,feature_39,2023-04,5,2535,2023-04-25,2023-04-25,0,False,507.0,5.0
S-155b3e,A-18793f,feature_4,2023-09,7,2065,2023-09-24,2023-09-24,1,False,295.0,1.0
S-155b3e,A-18793f,feature_5,2023-06,10,4620,2023-06-16,2023-06-16,4,True,462.0,2.0
S-155e15,A-b07b56,feature_26,2023-07,10,5010,2023-07-10,2023-07-10,0,False,501.0,3.0
S-155e15,A-b07b56,feature_28,2024-05,10,2140,2024-05-21,2024-05-21,0,False,214.0,2.0
S-155e15,A-b07b56,feature_32,2024-09,16,848,2024-09-01,2024-09-01,2,False,53.0,1.0
S-155e15,A-b07b56,feature_4,2023-08,12,3540,2023-08-04,2023-08-04,1,True,295.0,1.0
S-15609d,A-94d3da,feature_8,2023-12,8,1928,2023-12-31,2023-12-31,0,False,241.0,2.0
S-15609d,A-94d3da,feature_9,2024-03,5,50,2024-03-10,2024-03-10,1,False,10.0,3.0
S-15662a,A-019782,feature_10,2023-05,16,2848,2023-05-02,2023-05-02,0,False,178.0,1.0
S-15662a,A-019782,feature_11,2023-06,10,610,2023-06-24,2023-06-24,0,False,61.0,1.0
S-15662a,A-019782,feature_29,2024-12,9,3096,2024-12-16,2024-12-16,3,False,344.0,3.0
S-15a058,A-9208f0,feature_10,2024-03,6,3234,2024-03-21,2024-03-21,0,False,539.0,3.0
S-15a058,A-9208f0,feature_11,2024-01,13,5330,2024-01-20,2024-01-20,0,False,410.0,2.0
S-15a058,A-9208f0,feature_14,2023-08,10,150,2023-08-09,2023-08-09,1,False,15.0,2.0
S-15a058,A-9208f0,feature_15,2024-09,7,2709,2024-09-13,2024-09-13,0,False,387.0,2.0
S-15a058,A-9208f0,feature_28,2024-05,19,4962,2024-05-13,2024-05-23,2,False,261.1578947368421,1.0
S-15a058,A-9208f0,feature_29,2024-06,16,9088,2024-06-30,2024-06-30,0,False,568.0,1.0
S-15a058,A-9208f0,feature_3,2024-10,7,1134,2024-10-13,2024-10-13,0,False,162.0,1.0
S-15a058,A-9208f0,feature_37,2023-10,10,4170,2023-10-18,2023-10-18,0,True,417.0,2.0
S-15a058,A-9208f0,feature_40,2024-06,16,912,2024-06-30,2024-06-30,3,False,57.0,1.0
S-15a058,A-9208f0,,2024-05,11,4026,2024-05-13,2024-05-13,1,False,366.0,4.0
S-15a897,A-d26ab4,feature_11,2023-08,10,700,2023-08-18,2023-08-18,0,False,70.0,3.0
S-15a897,A-d26ab4,feature_19,2023-03,5,1720,2023-03-19,2023-03-19,0,False,344.0,4.0
S-15a897,A-d26ab4,feature_28,2024-02,4,1040,2024-02-06,2024-02-06,0,False,260.0,1.0
S-15a897,A-d26ab4,feature_7,2024-11,16,224,2024-11-09,2024-11-09,0,False,14.0,1.0
S-15a897,A-d26ab4,feature_9,2024-03,15,3525,2024-03-01,2024-03-01,2,False,235.0,1.0
S-15a8c0,A-700ade,feature_19,2023-11,9,1116,2023-11-01,2023-11-01,0,False,124.0,3.0
S-15a8c0,A-700ade,feature_7,2024-02,10,3760,2024-02-22,2024-02-22,0,False,376.0,1.0
S-15afd8,A-5c046d,feature_1,2023-04,13,3848,2023-04-17,2023-04-17,0,False,296.0,3.0
S-15afd8,A-5c046d,feature_12,2024-04,8,1936,2024-04-18,2024-04-18,0,False,242.0,2.0
S-15afd8,A-5c046d,feature_24,2023-01,7,553,2023-01-26,2023-01-26,0,False,79.0,3.0
S-15afd8,A-5c046d,feature_3,2024-12,10,4120,2024-12-17,2024-12-17,1,False,412.0,3.0
S-15afd8,A-5c046d,feature_36,2024-03,6,2334,2024-03-12,2024-03-12,0,False,389.0,1.0
S-15be1c,A-b20d99,feature_11,2024-09,10,4240,2024-09-09,2024-09-09,1,False,424.0,1.0
S-15be1c,A-b20d99,feature_13,2024-03,8,56,2024-03-25,2024-03-25,1,False,7.0,2.0
S-15be1c,A-b20d99,feature_13,2024-05,18,8568,2024-05-19,2024-05-19,0,False,476.0,1.0
S-15be1c,A-b20d99,feature_15,2024-05,4,1428,2024-05-08,2024-05-08,0,False,357.0,3.0
S-15be1c,A-b20d99,feature_2,2023-06,9,4482,2023-06-08,2023-06-08,0,False,498.0,2.0
S-15be1c,A-b20d99,feature_33,2023-04,3,57,2023-04-30,2023-04-30,1,False,19.0,3.0
S-15c444,A-6965e1,feature_1,2024-12,12,2280,2024-12-28,2024-12-28,1,False,190.0,1.0
S-15c444,A-6965e1,feature_10,2024-02,10,460,2024-02-26,2024-02-26,0,False,46.0,2.0
S-15c444,A-6965e1,feature_15,2023-06,9,594,2023-06-27,2023-06-27,0,False,66.0,1.0
S-15c444,A-6965e1,feature_24,2023-06,6,1182,2023-06-12,2023-06-12,0,False,197.0,2.0
S-15c444,A-6965e1,feature_34,2023-10,14,6188,2023-10-11,2023-10-11,4,False,442.0,2.0
S-15c444,A-6965e1,feature_36,2024-01,9,1422,2024-01-27,2024-01-27,1,False,158.0,4.0
S-15c444,A-6965e1,feature_37,2024-02,17,5270,2024-02-27,2024-02-27,0,False,310.0,1.0
S-15c444,A-6965e1,feature_4,2024-08,11,4983,2024-08-25,2024-08-25,0,False,453.0,2.0
S-15cfa1,A-054577,feature_12,2023-02,15,3465,2023-02-14,2023-02-14,2,False,231.0,1.0
S-15d2d2,A-96bbc6,feature_15,2024-11,15,4395,2024-11-12,2024-11-12,0,False,293.0,2.0
S-15d2d2,A-96bbc6,feature_18,2024-10,17,9248,2024-10-27,2024-10-27,0,False,544.0,1.0
S-15d2d2,A-96bbc6,feature_23,2024-04,18,7866,2024-04-15,2024-04-15,2,False,437.0,1.0
S-15d2d2,A-96bbc6,feature_23,2024-12,10,400,2024-12-03,2024-12-03,0,False,40.0,2.0
S-15d2d2,A-96bbc6,feature_29,2024-09,5,1820,2024-09-03,2024-09-03,2,False,364.0,3.0
S-15d2d2,A-96bbc6,feature_31,2024-12,6,2508,2024-12-16,2024-12-16,0,False,418.0,4.0
S-15d2d2,A-96bbc6,feature_5,2023-03,10,3340,2023-03-26,2023-03-26,0,False,334.0,1.0
S-15e705,A-adc1f3,feature_15,2024-10,11,1903,2024-10-21,2024-10-21,1,True,173.0,1.0
S-15e705,A-adc1f3,feature_16,2023-12,6,2988,2023-12-18,2023-12-18,4,False,498.0,1.0
S-15e705,A-adc1f3,feature_4,2024-05,8,1784,2024-05-17,2024-05-17,0,False,223.0,2.0
S-162441,A-249769,feature_13,2024-12,11,4565,2024-12-27,2024-12-27,0,False,415.0,2.0
S-162441,A-249769,feature_16,2023-10,11,286,2023-10-04,2023-10-04,0,False,26.0,2.0
S-162441,A-249769,feature_17,2024-04,6,3594,2024-04-26,2024-04-26,2,False,599.0,6.0
S-162441,A-249769,feature_20,2023-04,14,5418,2023-04-19,2023-04-19,0,False,387.0,2.0
S-162441,A-249769,feature_24,2024-09,10,9460,2024-09-12,2024-09-12,0,True,946.0,1.0
S-162596,A-462d45,feature_20,2024-04,10,2800,2024-04-08,2024-04-08,1,False,280.0,3.0
S-162596,A-462d45,feature_21,2023-05,5,1285,2023-05-23,2023-05-23,0,False,257.0,6.0
S-162596,A-462d45,feature_6,2023-05,8,256,2023-05-06,2023-05-06,0,False,32.0,5.0
S-162d54,A-922109,feature_16,2024-03,8,2008,2024-03-04,2024-03-04,0,False,251.0,1.0
S-162d54,A-922109,feature_28,2023-12,7,1169,2023-12-05,2023-12-05,0,False,167.0,2.0
S-162d54,A-922109,feature_30,2023-01,10,380,2023-01-27,2023-01-27,1,False,38.0,2.0
S-162d54,A-922109,feature_30,2023-04,15,8190,2023-04-21,2023-04-21,0,False,546.0,3.0
S-162d54,A-922109,feature_31,2023-04,24,3864,2023-04-22,2023-04-22,4,False,161.0,2.0
S-162e73,A-55f257,feature_15,2023-05,8,2032,2023-05-01,2023-05-01,1,False,254.0,1.0
S-162e73,A-55f257,feature_20,2024-05,9,3816,2024-05-09,2024-05-09,0,False,424.0,1.0
S-162e73,A-55f257,feature_26,2024-07,9,2025,2024-07-11,2024-07-11,0,False,225.0,1.0
S-162e73,A-55f257,feature_37,2024-09,8,4624,2024-09-13,2024-09-13,0,False,578.0,1.0
S-162e73,A-55f257,feature_9,2024-12,8,488,2024-12-04,2024-12-04,0,True,61.0,5.0
S-1630dd,A-fda07f,feature_22,2024-05,10,280,2024-05-20,2024-05-20,0,False,28.0,3.0
S-1630dd,A-fda07f,feature_32,2024-12,13,5564,2024-12-12,2024-12-12,2,False,428.0,2.0
S-1630dd,A-fda07f,feature_7,2023-01,6,3234,2023-01-19,2023-01-19,0,False,539.0,3.0
S-163e64,A-dfbd31,feature_1,2024-04,11,5742,2024-04-08,2024-04-08,0,True,522.0,1.0
S-163e64,A-dfbd31,feature_26,2024-02,10,4070,2024-02-15,2024-02-15,0,True,407.0,1.0
S-163e64,A-dfbd31,feature_29,2024-03,20,7480,2024-03-29,2024-03-29,0,False,374.0,1.0
S-163e64,A-dfbd31,feature_7,2024-03,11,4279,2024-03-04,2024-03-04,0,False,389.0,2.0
S-163e9d,A-ccabf0,feature_12,2024-01,8,888,2024-01-19,2024-01-19,0,False,111.0,1.0
S-164594,A-c42f1f,feature_1,2023-06,14,1092,2023-06-02,2023-06-02,0,False,78.0,2.0
S-164594,A-c42f1f,feature_18,2023-09,14,5978,2023-09-02,2023-09-02,0,False,427.0,2.0
S-164594,A-c42f1f,feature_24,2024-01,15,8550,2024-01-08,2024-01-08,2,False,570.0,1.0
S-16486d,A-0651a4,feature_22,2023-12,10,3990,2023-12-28,2023-12-28,0,False,399.0,1.0
S-16486d,A-0651a4,feature_26,2024-10,5,1440,2024-10-13,2024-10-13,0,False,288.0,5.0
S-16486d,A-0651a4,feature_27,2023-09,10,3990,2023-09-25,2023-09-25,0,False,399.0,1.0
S-16486d,A-0651a4,feature_29,2023-01,8,1376,2023-01-03,2023-01-03,0,False,172.0,4.0
S-16486d,A-0651a4,feature_31,2024-08,8,2776,2024-08-11,2024-08-11,0,False,347.0,4.0
S-16486d,A-0651a4,,2024-08,8,2776,2024-08-11,2024-08-11,0,False,347.0,4.0
S-165850,A-d5a319,feature_17,2024-12,13,4446,2024-12-11,2024-12-11,0,False,342.0,2.0
S-165850,A-d5a319,feature_29,2024-02,11,2585,2024-02-10,2024-02-10,0,False,235.0,1.0
S-165850,A-d5a319,feature_35,2023-04,10,5830,2023-04-04,2023-04-04,0,False,583.0,4.0
S-165850,A-d5a319,feature_36,2023-05,11,3718,2023-05-06,2023-05-06,0,False,338.0,2.0
S-166024,A-443b7c,feature_2,2024-08,7,2891,2024-08-17,2024-08-17,0,False,413.0,6.0
S-166024,A-443b7c,feature_24,2024-01,15,7815,2024-01-10,2024-01-10,1,False,521.0,1.0
S-166024,A-443b7c,feature_24,2024-11,5,2945,2024-11-24,2024-11-24,0,False,589.0,4.0
S-166024,A-443b7c,feature_4,2023-01,15,2070,2023-01-06,2023-01-06,0,False,138.0,1.0
S-1682d4,A-c16b88,feature_2,2023-06,7,756,2023-06-22,2023-06-22,5,False,108.0,2.0
S-1682d4,A-c16b88,feature_3,2023-11,11,5280,2023-11-22,2023-11-22,0,True,480.0,2.0
S-1682d4,A-c16b88,feature_31,2023-02,12,5628,2023-02-04,2023-02-04,0,True,469.0,1.0
S-1682d4,A-c16b88,feature_39,2023-01,12,5376,2023-01-31,2023-01-31,0,False,448.0,2.0
S-16a545,A-592832,feature_11,2024-03,10,1680,2024-03-18,2024-03-18,0,False,168.0,2.0
S-16a545,A-592832,feature_15,2023-08,9,2187,2023-08-21,2023-08-21,0,True,243.0,3.0
S-16a545,A-592832,feature_16,2024-03,12,7020,2024-03-28,2024-03-28,1,False,585.0,1.0
S-16a545,A-592832,feature_20,2024-10,8,4544,2024-10-01,2024-10-01,0,False,568.0,4.0
S-16a545,A-592832,feature_28,2023-06,3,1566,2023-06-30,2023-06-30,1,False,522.0,7.0
S-16a545,A-592832,feature_31,2023-04,12,5352,2023-04-04,2023-04-04,0,False,446.0,2.0
S-16a545,A-592832,feature_40,2024-12,10,3160,2024-12-18,2024-12-18,1,False,316.0,3.0
S-16b6dc,A-794a0b,feature_10,2024-11,12,1296,2024-11-20,2024-11-20,0,False,108.0,2.0
S-16b6dc,A-794a0b,feature_12,2024-04,10,5150,2024-04-21,2024-04-21,0,False,515.0,1.0
S-16b6dc,A-794a0b,feature_18,2024-11,12,7092,2024-11-26,2024-11-26,0,False,591.0,2.0
S-16b6dc,A-794a0b,feature_26,2024-09,13,3783,2024-09-19,2024-09-19,1,False,291.0,1.0
S-16b6dc,A-794a0b,feature_3,2024-08,4,2364,2024-08-15,2024-08-15,0,False,591.0,3.0
S-16b6dc,A-794a0b,feature_30,2023-05,3,777,2023-05-19,2023-05-19,0,False,259.0,1.0
S-16b6dc,A-794a0b,feature_30,2024-02,10,5560,2024-02-04,2024-02-04,1,False,556.0,1.0
S-16b6dc,A-794a0b,feature_33,2023-12,4,1600,2023-12-17,2023-12-17,1,False,400.0,2.0
S-16b6dc,A-794a0b,feature_8,2023-07,8,392,2023-07-14,2023-07-14,0,False,49.0,1.0
S-16be20,A-9c18c4,feature_1,2023-05,8,2000,2023-05-28,2023-05-28,0,False,250.0,2.0
S-16be20,A-9c18c4,feature_1,2023-06,12,4476,2023-06-03,2023-06-03,3,False,373.0,1.0
S-16be20,A-9c18c4,feature_13,2023-07,15,4530,2023-07-31,2023-07-31,0,False,302.0,1.0
S-16be20,A-9c18c4,feature_32,2023-06,12,5316,2023-06-27,2023-06-27,0,False,443.0,1.0
S-16be20,A-9c18c4,feature_34,2024-06,12,5400,2024-06-18,2024-06-18,0,False,450.0,2.0
S-16be20,A-9c18c4,feature_5,2024-06,8,1512,2024-06-01,2024-06-01,0,False,189.0,3.0
S-16be20,A-9c18c4,feature_7,2023-06,12,6456,2023-06-27,2023-06-27,0,False,538.0,1.0
S-16be20,A-9c18c4,feature_9,2023-03,9,3951,2023-03-03,2023-03-03,2,False,439.0,3.0
S-16ce94,A-c4ea60,feature_21,2023-06,7,658,2023-06-27,2023-06-27,0,False,94.0,1.0
S-16ce94,A-c4ea60,feature_25,2024-01,8,1848,2024-01-25,2024-01-25,1,False,231.0,1.0
S-16ce94,A-c4ea60,feature_28,2023-12,13,6682,2023-12-24,2023-12-24,0,False,514.0,2.0
S-16ce94,A-c4ea60,feature_30,2023-08,13,1261,2023-08-27,2023-08-27,0,False,97.0,2.0
S-16cf6a,A-d792a6,feature_17,2024-04,11,4158,2024-04-26,2024-04-26,0,False,378.0,1.0
S-16cf6a,A-d792a6,feature_24,2023-08,6,816,2023-08-27,2023-08-27,0,False,136.0,3.0
S-16cf6a,A-d792a6,feature_28,2024-10,14,5642,2024-10-16,2024-10-16,3,False,403.0,1.0
S-16cf6a,A-d792a6,feature_30,2024-06,16,9488,2024-06-16,2024-06-16,0,False,593.0,1.0
S-16cf6a,A-d792a6,feature_31,2024-03,28,3080,2024-03-07,2024-03-07,0,True,110.0,1.0
S-16cf6a,A-d792a6,feature_33,2023-10,8,472,2023-10-31,2023-10-31,0,False,59.0,2.0
S-16dc40,A-ce550d,feature_11,2024-10,11,1188,2024-10-08,2024-10-08,0,False,108.0,2.0
S-16dc40,A-ce550d,feature_25,2023-02,10,5920,2023-02-20,2023-02-20,0,False,592.0,1.0
S-16dc40,A-ce550d,feature_3,2023-03,11,2068,2023-03-22,2023-03-22,1,False,188.0,2.0
S-16dc40,A-ce550d,feature_32,2023-08,13,3549,2023-08-07,2023-08-07,0,False,273.0,1.0
S-16dc40,A-ce550d,feature_35,2024-05,12,6636,2024-05-17,2024-05-17,0,False,553.0,1.0
S-16dc40,A-ce550d,feature_37,2024-11,6,2262,2024-11-13,2024-11-13,0,False,377.0,6.0
S-16dc40,A-ce550d,feature_6,2023-04,15,7395,2023-04-07,2023-04-07,0,False,493.0,1.0
S-16dfaf,A-8e47ca,feature_1,2024-12,4,108,2024-12-04,2024-12-04,0,True,27.0,1.0
S-16dfaf,A-8e47ca,feature_12,2023-09,2,1020,2023-09-21,2023-09-21,0,False,510.0,3.0
S-16dfaf,A-8e47ca,feature_12,2024-09,10,3800,2024-09-17,2024-09-17,0,False,380.0,2.0
S-16dfaf,A-8e47ca,feature_21,2024-01,8,624,2024-01-31,2024-01-31,0,False,78.0,3.0
S-16dfaf,A-8e47ca,feature_3,2024-04,7,959,2024-04-22,2024-04-22,0,False,137.0,2.0
S-16dfaf,A-8e47ca,feature_3,2024-05,11,4928,2024-05-08,2024-05-08,1,False,448.0,2.0
S-16dfaf,A-8e47ca,feature_7,2024-03,5,2805,2024-03-21,2024-03-21,2,False,561.0,2.0
S-16e21f,A-82d8a6,feature_26,2024-11,13,6981,2024-11-09,2024-11-09,0,True,537.0,2.0
S-16e21f,A-82d8a6,feature_32,2024-02,6,564,2024-02-23,2024-02-23,0,False,94.0,1.0
S-16ef7a,A-751c58,feature_11,2024-09,10,5770,2024-09-08,2024-09-08,1,False,577.0,1.0
S-16ef7a,A-751c58,feature_29,2024-09,8,3384,2024-09-28,2024-09-28,0,False,423.0,2.0
S-16ef7a,A-751c58,feature_30,2024-06,12,3276,2024-06-07,2024-06-07,0,False,273.0,2.0
S-16ef7a,A-751c58,feature_32,2023-12,10,4930,2023-12-05,2023-12-05,2,False,493.0,1.0
S-16ef7a,A-751c58,feature_40,2024-09,5,2380,2024-09-22,2024-09-22,1,True,476.0,3.0
S-16ef7a,A-751c58,feature_6,2023-02,13,1248,2023-02-24,2023-02-24,0,False,96.0,1.0
S-16f4a2,A-e08cd3,feature_26,2024-05,7,3066,2024-05-30,2024-05-30,0,False,438.0,1.0
S-16f4a2,A-e08cd3,feature_34,2024-12,9,927,2024-12-08,2024-12-08,0,False,103.0,3.0
S-16fb78,A-6843f2,feature_23,2023-09,13,1677,2023-09-05,2023-09-05,0,False,129.0,2.0
S-16fb78,A-6843f2,feature_37,2024-11,7,4179,2024-11-08,2024-11-08,1,False,597.0,2.0
S-1712e6,A-9b9fe9,feature_1,2024-08,7,2485,2024-08-14,2024-08-14,0,False,355.0,2.0
S-1712e6,A-9b9fe9,feature_12,2024-12,9,3816,2024-12-01,2024-12-01,0,False,424.0,5.0
S-1712e6,A-9b9fe9,feature_31,2023-05,6,240,2023-05-29,2023-05-29,0,False,40.0,2.0
S-1712e6,A-9b9fe9,feature_37,2023-12,12,1500,2023-12-12,2023-12-12,0,False,125.0,2.0
S-1712e6,A-9b9fe9,feature_4,2024-11,15,6225,2024-11-05,2024-11-05,0,False,415.0,1.0
S-1712e6,A-9b9fe9,feature_40,2024-10,7,833,2024-10-23,2024-10-23,2,False,119.0,2.0
S-1712e6,A-9b9fe9,,2024-08,7,2485,2024-08-14,2024-08-14,0,False,355.0,2.0
S-172953,A-e60f9d,feature_15,2023-10,16,1392,2023-10-29,2023-10-29,1,False,87.0,1.0
S-172953,A-e60f9d,feature_23,2024-06,9,3726,2024-06-29,2024-06-29,0,False,414.0,1.0
S-172953,A-e60f9d,feature_31,2024-07,7,2807,2024-07-19,2024-07-19,0,False,401.0,3.0
