subscription_id,account_id,month,change_type,change_amount,mrr,prev_mrr
S-3503b4,A-58b9ff,2024-07,new,398.0,398.0,0.0
S-3503b4,A-58b9ff,2024-11,churn,-398.0,0.0,398.0
S-3503cb,A-c43359,2024-12,new,722.0,722.0,0.0
S-3503cb,A-c43359,2025-01,churn,-722.0,0.0,722.0
S-354f6f,A-c58f49,2024-11,new,13930.0,13930.0,0.0
S-35752e,A-e6afc1,2024-05,new,49.0,49.0,0.0
S-35a22f,A-b07b56,2024-12,new,1666.0,1666.0,0.0
S-35a22f,A-b07b56,2025-01,churn,-1666.0,0.0,1666.0
S-35a9b6,A-c16cf7,2024-10,new,637.0,637.0,0.0
S-35a9b6,A-c16cf7,2025-01,churn,-637.0,0.0,637.0
S-35c7c8,A-f51f16,2024-02,new,76.0,76.0,0.0
S-35c7c8,A-f51f16,2025-01,churn,-76.0,0.0,76.0
S-35c8a3,A-e4144b,2024-12,new,8159.0,8159.0,0.0
S-35cf1c,A-1b9609,2024-02,new,931.0,931.0,0.0
S-35cf1c,A-1b9609,2024-12,churn,-931.0,0.0,931.0
S-35ff7e,A-271f46,2024-06,new,722.0,722.0,0.0
S-35ff7e,A-271f46,2024-09,churn,-722.0,0.0,722.0
S-35ff9e,A-ffc04f,2024-09,new,3781.0,3781.0,0.0
S-36069b,A-940b8b,2024-06,new,199.0,199.0,0.0
S-3632aa,A-f25509,2024-05,new,6368.0,6368.0,0.0
S-3632aa,A-f25509,2024-12,churn,-6368.0,0.0,6368.0
S-363c29,A-e7beab,2023-10,new,4179.0,4179.0,0.0
S-363c29,A-e7beab,2024-09,churn,-4179.0,0.0,4179.0
S-36480d,A-52dd88,2024-12,new,1470.0,1470.0,0.0
S-3673f2,A-cd458b,2024-08,new,9353.0,9353.0,0.0
S-3673f2,A-cd458b,2024-12,churn,-9353.0,0.0,9353.0
S-367d84,A-68f37c,2023-12,new,539.0,539.0,0.0
S-367d84,A-68f37c,2025-01,churn,-539.0,0.0,539.0
S-367dee,A-e19ff6,2024-06,new,49.0,49.0,0.0
S-3684d3,A-7920cc,2024-09,new,741.0,741.0,0.0
S-369495,A-b3fe05,2024-10,new,392.0,392.0,0.0
S-369495,A-b3fe05,2024-12,churn,-392.0,0.0,392.0
S-36ad61,A-a09355,2024-10,new,686.0,686.0,0.0
S-36aedb,A-2bc93d,2024-09,new,2786.0,2786.0,0.0
S-36b46e,A-202b67,2024-03,new,539.0,539.0,0.0
S-36b46e,A-202b67,2024-10,churn,-539.0,0.0,539.0
S-36c07b,A-2922b6,2024-12,new,735.0,735.0,0.0
S-36c07b,A-2922b6,2025-01,churn,-735.0,0.0,735.0
S-36d5c9,A-54ecc2,2023-09,new,2189.0,2189.0,0.0
S-36d5c9,A-54ecc2,2024-12,churn,-2189.0,0.0,2189.0
S-36ee88,A-fabe19,2024-11,new,6169.0,6169.0,0.0
S-36f26c,A-e36807,2024-12,new,1197.0,1197.0,0.0
S-36f6ec,A-ccb686,2024-08,new,1029.0,1029.0,0.0
S-36f6ec,A-ccb686,2024-12,churn,-1029.0,0.0,1029.0
S-36f84f,A-e08cd3,2024-12,new,3283.0,3283.0,0.0
S-36f84f,A-e08cd3,2025-01,churn,-3283.0,0.0,3283.0
S-36f8c0,A-19b2c8,2023-06,new,1617.0,1617.0,0.0
S-36f8c0,A-19b2c8,2024-09,churn,-1617.0,0.0,1617.0
S-370135,A-e693b6,2024-05,new,2695.0,2695.0,0.0
S-370135,A-e693b6,2024-11,churn,-2695.0,0.0,2695.0
S-371662,A-bad8c1,2023-06,new,2646.0,2646.0,0.0
S-371662,A-bad8c1,2023-11,churn,-2646.0,0.0,2646.0
S-373c6e,A-dfbd31,2024-10,new,686.0,686.0,0.0
S-373c6e,A-dfbd31,2025-01,churn,-686.0,0.0,686.0
S-374511,A-e89151,2024-04,new,1990.0,1990.0,0.0
S-374628,A-35083d,2024-07,new,361.0,361.0,0.0
S-374be8,A-b7ef83,2024-06,new,437.0,437.0,0.0
S-374be8,A-b7ef83,2024-08,churn,-437.0,0.0,437.0
S-374d5f,A-fabe19,2024-11,new,995.0,995.0,0.0
S-375190,A-d4ac0e,2024-06,new,1225.0,1225.0,0.0
S-377ced,A-432483,2023-12,new,11940.0,11940.0,0.0
S-3781d0,A-5a215a,2024-05,new,17313.0,17313.0,0.0
S-3781d0,A-5a215a,2025-01,churn,-17313.0,0.0,17313.0
S-37879d,A-9779ad,2024-09,new,1960.0,1960.0,0.0
S-379d32,A-a8b49c,2024-10,new,4378.0,4378.0,0.0
S-37a9e3,A-c608c8,2024-06,new,2189.0,2189.0,0.0
S-37a9e3,A-c608c8,2024-07,churn,-2189.0,0.0,2189.0
S-37b367,A-a8d89d,2024-09,new,247.0,247.0,0.0
S-37b59a,A-2d1036,2024-09,new,3381.0,3381.0,0.0
S-37b59a,A-2d1036,2025-01,churn,-3381.0,0.0,3381.0
S-37b6b2,A-4c6f11,2024-05,new,1176.0,1176.0,0.0
S-37b6b2,A-4c6f11,2024-11,churn,-1176.0,0.0,1176.0
S-37bdb4,A-6dee43,2024-04,new,15920.0,15920.0,0.0
S-37d427,A-eb2fdc,2024-04,new,589.0,589.0,0.0
S-37d427,A-eb2fdc,2024-06,churn,-589.0,0.0,589.0
S-37e3ad,A-b30291,2024-04,new,95.0,95.0,0.0
S-37e3ad,A-b30291,2024-10,churn,-95.0,0.0,95.0
S-37ed34,A-d4ac0e,2024-07,new,3980.0,3980.0,0.0
S-37f480,A-87aa7b,2024-05,new,1323.0,1323.0,0.0
S-37f480,A-87aa7b,2025-01,churn,-1323.0,0.0,1323.0
S-3803ff,A-b3fe05,2024-08,new,9950.0,9950.0,0.0
S-380617,A-b2225d,2024-12,new,893.0,893.0,0.0
S-381420,A-42b791,2024-10,new,513.0,513.0,0.0
S-381420,A-42b791,2024-12,churn,-513.0,0.0,513.0
S-381917,A-474ad4,2024-07,new,833.0,833.0,0.0
S-381c99,A-e7a1e2,2024-11,new,57.0,57.0,0.0
S-381c99,A-e7a1e2,2025-01,churn,-57.0,0.0,57.0
S-3829dc,A-1ac5e0,2024-11,new,6567.0,6567.0,0.0
S-384681,A-e08cd3,2024-12,new,1273.0,1273.0,0.0
S-388190,A-d40bf7,2024-12,new,11741.0,11741.0,0.0
S-389426,A-922109,2024-07,new,147.0,147.0,0.0
S-389426,A-922109,2025-01,churn,-147.0,0.0,147.0
S-38a5fb,A-6843f2,2024-12,new,4179.0,4179.0,0.0
S-38ac0c,A-794a0b,2024-07,new,6169.0,6169.0,0.0
S-38ac0c,A-794a0b,2024-10,churn,-6169.0,0.0,6169.0
S-38b3b4,A-533452,2024-11,new,5174.0,5174.0,0.0
S-38b3b4,A-533452,2025-01,churn,-5174.0,0.0,5174.0
S-38bf32,A-ed510f,2024-01,new,2058.0,2058.0,0.0
S-38c5fd,A-32fb14,2023-11,new,494.0,494.0,0.0
S-38c5fd,A-32fb14,2024-07,churn,-494.0,0.0,494.0
S-38dcab,A-ad3abd,2024-03,new,836.0,836.0,0.0
S-38dcab,A-ad3abd,2024-10,churn,-836.0,0.0,836.0
S-38eb77,A-417d2f,2024-02,new,5174.0,5174.0,0.0
S-38eb77,A-417d2f,2024-06,churn,-5174.0,0.0,5174.0
S-390955,A-98a59a,2023-09,new,2744.0,2744.0,0.0
S-390955,A-98a59a,2024-10,churn,-2744.0,0.0,2744.0
S-3909f9,A-d4ac0e,2024-06,new,882.0,882.0,0.0
S-392e05,A-65a46c,2024-03,new,855.0,855.0,0.0
S-393c51,A-ba6516,2024-04,new,513.0,513.0,0.0
S-3947da,A-37f969,2024-09,new,5970.0,5970.0,0.0
S-3947da,A-37f969,2025-01,churn,-5970.0,0.0,5970.0
S-39539d,A-2bc93d,2023-07,new,2786.0,2786.0,0.0
S-39539d,A-2bc93d,2024-09,churn,-2786.0,0.0,2786.0
S-395a98,A-c7e58b,2024-07,new,304.0,304.0,0.0
S-396546,A-832ec2,2024-02,new,3781.0,3781.0,0.0
S-396546,A-832ec2,2024-10,churn,-3781.0,0.0,3781.0
S-3965a4,A-8b25f2,2024-10,new,893.0,893.0,0.0
S-3965a4,A-8b25f2,2024-11,churn,-893.0,0.0,893.0
S-396a83,A-1b7577,2024-11,new,796.0,796.0,0.0
S-396a84,A-5b4ebb,2024-10,new,399.0,399.0,0.0
S-396a84,A-5b4ebb,2024-12,churn,-399.0,0.0,399.0
S-398291,A-acb7f7,2024-07,new,6368.0,6368.0,0.0
S-39a5a7,A-09316c,2024-09,new,1330.0,1330.0,0.0
S-39a5a7,A-09316c,2025-01,churn,-1330.0,0.0,1330.0
S-39a8f1,A-52dd88,2024-03,new,1127.0,1127.0,0.0
S-39b5ce,A-902ef7,2024-12,new,16517.0,16517.0,0.0
S-39bb68,A-d40bf7,2024-11,new,1121.0,1121.0,0.0
S-39e396,A-443b7c,2024-11,new,152.0,152.0,0.0
S-39e88c,A-3b37d9,2023-07,new,1127.0,1127.0,0.0
S-39e88c,A-3b37d9,2024-11,churn,-1127.0,0.0,1127.0
S-39f1ed,A-6dee43,2024-04,new,147.0,147.0,0.0
S-3a1a06,A-eb7fac,2024-07,new,2786.0,2786.0,0.0
S-3a1a06,A-eb7fac,2024-08,churn,-2786.0,0.0,2786.0
S-3a28a1,A-b9f5b1,2024-07,new,2985.0,2985.0,0.0
S-3a28cc,A-80eeb6,2024-02,new,627.0,627.0,0.0
S-3a3be9,A-1b707d,2024-05,new,152.0,152.0,0.0
S-3a3be9,A-1b707d,2024-08,churn,-152.0,0.0,152.0
S-3a3d0f,A-751c58,2024-09,new,342.0,342.0,0.0
S-3a3d0f,A-751c58,2025-01,churn,-342.0,0.0,342.0
S-3a4336,A-c1dfe1,2024-07,new,5174.0,5174.0,0.0
S-3a57be,A-05f0e5,2024-05,new,1568.0,1568.0,0.0
S-3a57be,A-05f0e5,2024-12,churn,-1568.0,0.0,1568.0
S-3a5c75,A-a8d89d,2024-12,new,323.0,323.0,0.0
S-3a694d,A-781cc0,2024-11,new,980.0,980.0,0.0
S-3a694d,A-781cc0,2025-01,churn,-980.0,0.0,980.0
S-3a6a71,A-462d45,2024-04,new,1159.0,1159.0,0.0
S-3a6a71,A-462d45,2024-06,churn,-1159.0,0.0,1159.0
S-3a897f,A-53f4e3,2024-10,new,4557.0,4557.0,0.0
S-3a897f,A-53f4e3,2025-01,churn,-4557.0,0.0,4557.0
S-3aa11b,A-7c83a1,2024-09,new,588.0,588.0,0.0
S-3ab534,A-f446b6,2024-01,new,3582.0,3582.0,0.0
S-3abf3f,A-6a7c9d,2024-12,new,513.0,513.0,0.0
S-3ad221,A-6f50ae,2023-11,new,361.0,361.0,0.0
S-3ad221,A-6f50ae,2024-03,churn,-361.0,0.0,361.0
S-3ad334,A-158f4e,2024-11,new,12139.0,12139.0,0.0
S-3ad334,A-158f4e,2025-01,churn,-12139.0,0.0,12139.0
S-3ad7c4,A-f17767,2024-01,new,539.0,539.0,0.0
S-3ad7c4,A-f17767,2024-02,churn,-539.0,0.0,539.0
S-3ae8d8,A-396e5f,2024-10,new,1393.0,1393.0,0.0
S-3ae8d8,A-396e5f,2024-12,churn,-1393.0,0.0,1393.0
S-3af70e,A-3b37d9,2024-11,new,4577.0,4577.0,0.0
S-3b29ea,A-c37cab,2024-11,new,247.0,247.0,0.0
S-3b3fac,A-7641d3,2024-11,new,190.0,190.0,0.0
S-3b43b5,A-7920cc,2024-06,new,1911.0,1911.0,0.0
S-3b5031,A-dcc2f0,2024-03,new,1078.0,1078.0,0.0
S-3b5031,A-dcc2f0,2024-05,churn,-1078.0,0.0,1078.0
S-3b5458,A-98a59a,2024-09,new,11144.0,11144.0,0.0
S-3b7f8e,A-625d0b,2024-10,new,1791.0,1791.0,0.0
S-3b98b1,A-0a282f,2024-10,new,5771.0,5771.0,0.0
S-3b98b1,A-0a282f,2025-01,churn,-5771.0,0.0,5771.0
S-3b9ad8,A-6e08f3,2024-12,new,5572.0,5572.0,0.0
S-3baf90,A-5a3eb9,2024-06,new,760.0,760.0,0.0
S-3bb28f,A-37f969,2024-01,new,5970.0,5970.0,0.0
S-3bb28f,A-37f969,2025-01,churn,-5970.0,0.0,5970.0
S-3bb329,A-1e1b80,2024-07,new,2450.0,2450.0,0.0
S-3bb329,A-1e1b80,2024-12,churn,-2450.0,0.0,2450.0
S-3bb8a2,A-659280,2024-04,new,3781.0,3781.0,0.0
S-3bb8a2,A-659280,2024-12,churn,-3781.0,0.0,3781.0
S-3bd427,A-2e3bad,2024-12,new,1159.0,1159.0,0.0
S-3bd427,A-2e3bad,2025-01,churn,-1159.0,0.0,1159.0
S-3bd95c,A-51ec1b,2024-11,new,3383.0,3383.0,0.0
S-3bdedd,A-378b99,2024-11,new,1121.0,1121.0,0.0
S-3c0075,A-9123ac,2024-05,new,209.0,209.0,0.0
S-3c0075,A-9123ac,2024-11,churn,-209.0,0.0,209.0
S-3c0121,A-7c83a1,2024-12,new,1176.0,1176.0,0.0
S-3c072b,A-ced9aa,2024-12,new,57.0,57.0,0.0
S-3c3a3e,A-0baac2,2024-06,new,5771.0,5771.0,0.0
S-3c3a3e,A-0baac2,2024-10,churn,-5771.0,0.0,5771.0
S-3c4cae,A-ccb686,2024-10,new,1421.0,1421.0,0.0
S-3c4cae,A-ccb686,2024-12,churn,-1421.0,0.0,1421.0
S-3c52a6,A-2f6a32,2024-09,new,361.0,361.0,0.0
S-3c52a6,A-2f6a32,2024-12,churn,-361.0,0.0,361.0
S-3c5dab,A-7da956,2024-08,new,247.0,247.0,0.0
S-3c853b,A-22d9d2,2024-03,new,152.0,152.0,0.0
S-3c853b,A-22d9d2,2024-11,churn,-152.0,0.0,152.0
S-3c87b4,A-2ebb4b,2024-12,new,2009.0,2009.0,0.0
S-3c87b4,A-2ebb4b,2025-01,churn,-2009.0,0.0,2009.0
S-3c8e09,A-e351e1,2024-10,new,627.0,627.0,0.0
S-3c8e09,A-e351e1,2025-01,churn,-627.0,0.0,627.0
S-3c9115,A-9badbd,2024-07,new,5970.0,5970.0,0.0
S-3c9178,A-17939a,2024-12,new,209.0,209.0,0.0
S-3c9a70,A-ee42db,2024-12,new,570.0,570.0,0.0
S-3ca6d2,A-0e966d,2024-11,new,665.0,665.0,0.0
S-3cae3d,A-ce550d,2024-12,new,1715.0,1715.0,0.0
S-3cae3d,A-ce550d,2025-01,churn,-1715.0,0.0,1715.0
S-3cae45,A-c16101,2024-10,new,1393.0,1393.0,0.0
S-3cae45,A-c16101,2025-01,churn,-1393.0,0.0,1393.0
S-3cc352,A-d27f50,2024-08,new,2156.0,2156.0,0.0
S-3cc641,A-3be56b,2024-05,new,133.0,133.0,0.0
S-3cc641,A-3be56b,2024-07,churn,-133.0,0.0,133.0
S-3ce79c,A-781cc0,2024-10,new,4378.0,4378.0,0.0
S-3ce79c,A-781cc0,2025-01,churn,-4378.0,0.0,4378.0
S-3ceff3,A-029f69,2024-09,new,2985.0,2985.0,0.0
S-3ceff3,A-029f69,2025-01,churn,-2985.0,0.0,2985.0
S-3d1043,A-e4144b,2024-12,new,8159.0,8159.0,0.0
S-3d2ebb,A-716841,2024-10,new,855.0,855.0,0.0
S-3d2ebb,A-716841,2024-12,churn,-855.0,0.0,855.0
S-3d46f8,A-3932db,2023-12,new,437.0,437.0,0.0
S-3d4f7a,A-ed510f,2024-12,new,2058.0,2058.0,0.0
S-3d58c6,A-054577,2024-06,new,646.0,646.0,0.0
S-3d6100,A-854864,2024-12,new,980.0,980.0,0.0
S-3d6100,A-854864,2025-01,churn,-980.0,0.0,980.0
S-3d6b69,A-2446e3,2024-09,new,5373.0,5373.0,0.0
S-3d7bed,A-2e4581,2024-12,new,836.0,836.0,0.0
S-3d8c2f,A-51ec1b,2024-10,new,1127.0,1127.0,0.0
S-3d8c2f,A-51ec1b,2024-12,churn,-1127.0,0.0,1127.0
S-3da8ee,A-271f46,2024-11,new,9154.0,9154.0,0.0
S-3dc066,A-dcc3f1,2024-11,new,399.0,399.0,0.0
S-3dc46b,A-5790f4,2024-12,new,588.0,588.0,0.0
S-3dc46b,A-5790f4,2025-01,churn,-588.0,0.0,588.0
S-3df0c3,A-922109,2024-04,new,1368.0,1368.0,0.0
S-3df0c3,A-922109,2025-01,churn,-1368.0,0.0,1368.0
S-3df6ee,A-afa505,2024-05,new,13930.0,13930.0,0.0
S-3e0382,A-425e76,2024-05,new,513.0,513.0,0.0
S-3e0382,A-425e76,2024-11,churn,-513.0,0.0,513.0
S-3e0991,A-9174e0,2024-12,new,7363.0,7363.0,0.0
S-3e0991,A-9174e0,2025-01,churn,-7363.0,0.0,7363.0
S-3e0c24,A-271f46,2023-03,new,722.0,722.0,0.0
S-3e0c24,A-271f46,2024-09,churn,-722.0,0.0,722.0
S-3e0c7b,A-cc1d8d,2024-12,new,1596.0,1596.0,0.0
S-3e0c7b,A-cc1d8d,2025-01,churn,-1596.0,0.0,1596.0
S-3e24ed,A-e2cd1b,2024-02,new,836.0,836.0,0.0
S-3e453b,A-883b7d,2024-04,new,833.0,833.0,0.0
S-3e510d,A-50f3f7,2024-06,new,1519.0,1519.0,0.0
S-3e54f5,A-157070,2023-12,new,323.0,323.0,0.0
S-3e54f5,A-157070,2025-01,churn,-323.0,0.0,323.0
S-3e5a20,A-eafc6e,2024-07,new,1444.0,1444.0,0.0
S-3e5a20,A-eafc6e,2025-01,churn,-1444.0,0.0,1444.0
S-3e8283,A-940b8b,2024-04,new,1176.0,1176.0,0.0
S-3e8909,A-600734,2024-06,new,1911.0,1911.0,0.0
S-3ea3af,A-019782,2024-05,new,539.0,539.0,0.0
S-3eb206,A-b179bf,2024-12,new,8557.0,8557.0,0.0
S-3eb56d,A-463db0,2024-12,new,735.0,735.0,0.0
S-3eb9c8,A-69fad4,2023-09,new,665.0,665.0,0.0
S-3eb9c8,A-69fad4,2024-03,churn,-665.0,0.0,665.0
S-3ec165,A-019782,2023-08,new,3184.0,3184.0,0.0
S-3ec165,A-019782,2023-12,churn,-3184.0,0.0,3184.0
S-3ed1f5,A-7920cc,2024-02,new,7761.0,7761.0,0.0
S-3ee288,A-05d3b3,2024-10,new,3781.0,3781.0,0.0
S-3ee7c3,A-cdf020,2024-04,new,4577.0,4577.0,0.0
S-3ee7c3,A-cdf020,2024-12,churn,-4577.0,0.0,4577.0
S-3ef584,A-72799b,2023-11,new,3980.0,3980.0,0.0
S-3ef584,A-72799b,2024-06,churn,-3980.0,0.0,3980.0
S-3f00dc,A-6f50ae,2024-09,new,931.0,931.0,0.0
S-3f08d7,A-d792a6,2023-10,new,796.0,796.0,0.0
S-3f08d7,A-d792a6,2024-09,churn,-796.0,0.0,796.0
S-3f0fb6,A-016043,2024-10,new,1323.0,1323.0,0.0
S-3f18be,A-e2cd1b,2024-12,new,3184.0,3184.0,0.0
S-3f1bb5,A-7e0a10,2023-12,new,874.0,874.0,0.0
S-3f1bb5,A-7e0a10,2024-10,churn,-874.0,0.0,874.0
S-3f2b4c,A-855a48,2024-02,new,1519.0,1519.0,0.0
S-3f2b4c,A-855a48,2024-09,churn,-1519.0,0.0,1519.0
S-3f48a5,A-0cc442,2024-10,new,855.0,855.0,0.0
S-3f48a5,A-0cc442,2024-11,churn,-855.0,0.0,855.0
S-3f82f4,A-054577,2024-08,new,1710.0,1710.0,0.0
S-3fa87d,A-81edc3,2023-11,new,995.0,995.0,0.0
S-3fa87d,A-81edc3,2025-01,churn,-995.0,0.0,995.0
S-3fb291,A-f51f16,2024-05,new,7761.0,7761.0,0.0
S-3fb291,A-f51f16,2025-01,churn,-7761.0,0.0,7761.0
S-3fb8f4,A-118f1c,2024-12,new,6368.0,6368.0,0.0
S-3fbf9e,A-00bed1,2024-04,new,1372.0,1372.0,0.0
S-3ffd93,A-cc1d8d,2024-12,new,741.0,741.0,0.0
S-400e62,A-0f3e88,2024-04,new,266.0,266.0,0.0
S-400e62,A-0f3e88,2024-09,churn,-266.0,0.0,266.0
S-4012d6,A-f92792,2024-10,new,735.0,735.0,0.0
S-4012d6,A-f92792,2024-12,churn,-735.0,0.0,735.0
S-401496,A-68f37c,2023-08,new,796.0,796.0,0.0
S-401496,A-68f37c,2024-07,churn,-796.0,0.0,796.0
S-4040a9,A-6f50ae,2024-05,new,931.0,931.0,0.0
S-404132,A-39ddf4,2024-12,new,1960.0,1960.0,0.0
S-404132,A-39ddf4,2025-01,churn,-1960.0,0.0,1960.0
S-4047a8,A-e19ff6,2024-06,new,19.0,19.0,0.0
S-4047a8,A-e19ff6,2024-07,churn,-19.0,0.0,19.0
S-404ecd,A-592832,2024-09,new,3582.0,3582.0,0.0
S-404ecd,A-592832,2025-01,churn,-3582.0,0.0,3582.0
S-4056f6,A-86cdb4,2024-10,new,98.0,98.0,0.0
S-408c2f,A-993085,2023-11,new,589.0,589.0,0.0
S-408c2f,A-993085,2024-02,churn,-589.0,0.0,589.0
S-409291,A-3932db,2024-10,new,1764.0,1764.0,0.0
S-40adae,A-8145a0,2024-01,new,190.0,190.0,0.0
S-40cbc0,A-474ad4,2024-04,new,152.0,152.0,0.0
S-40d3aa,A-9badbd,2024-08,new,1957.0,1957.0,0.0
S-40d87e,A-f03140,2024-05,new,1372.0,1372.0,0.0
S-40d87e,A-f03140,2024-11,churn,-1372.0,0.0,1372.0
S-40dcf4,A-249769,2024-08,new,11144.0,11144.0,0.0
S-40dcf4,A-249769,2025-01,churn,-11144.0,0.0,11144.0
S-41023c,A-49b828,2023-12,new,6169.0,6169.0,0.0
S-410fd5,A-a1b80b,2024-06,new,361.0,361.0,0.0
S-410fd5,A-a1b80b,2024-08,churn,-361.0,0.0,361.0
S-41128b,A-45ce7a,2024-11,new,3184.0,3184.0,0.0
S-412125,A-1b9609,2024-01,new,304.0,304.0,0.0
S-412125,A-1b9609,2024-12,churn,-304.0,0.0,304.0
S-413a1d,A-7df7a7,2024-05,new,1393.0,1393.0,0.0
S-413a1d,A-7df7a7,2024-08,churn,-1393.0,0.0,1393.0
S-415065,A-9174e0,2024-12,new,7363.0,7363.0,0.0
S-41871d,A-029f69,2024-08,new,597.0,597.0,0.0
S-41871d,A-029f69,2025-01,churn,-597.0,0.0,597.0
S-418b7c,A-35083d,2024-10,new,931.0,931.0,0.0
S-4193dd,A-4e631b,2024-10,new,418.0,418.0,0.0
S-41a4cb,A-970c97,2024-07,new,686.0,686.0,0.0
S-41acf0,A-378b99,2024-11,new,3184.0,3184.0,0.0
S-41b844,A-94d3da,2023-06,new,2009.0,2009.0,0.0
S-41b844,A-94d3da,2024-05,churn,-2009.0,0.0,2009.0
S-41bb1b,A-993085,2024-08,new,589.0,589.0,0.0
S-41ca59,A-692f18,2024-07,new,7363.0,7363.0,0.0
S-41ca59,A-692f18,2025-01,churn,-7363.0,0.0,7363.0
S-41cf50,A-fa2041,2024-07,new,2985.0,2985.0,0.0
S-41d741,A-65aeb5,2024-08,new,532.0,532.0,0.0
S-41d741,A-65aeb5,2025-01,churn,-532.0,0.0,532.0
S-41ea32,A-054577,2024-10,new,456.0,456.0,0.0
S-41ea32,A-054577,2025-01,churn,-456.0,0.0,456.0
S-4206eb,A-7df7a7,2023-09,new,2587.0,2587.0,0.0
S-4206eb,A-7df7a7,2024-08,churn,-2587.0,0.0,2587.0
S-42218c,A-e2cd1b,2024-07,new,2205.0,2205.0,0.0
S-4236fa,A-4437e4,2023-11,new,323.0,323.0,0.0
S-4236fa,A-4437e4,2024-07,churn,-323.0,0.0,323.0
S-425607,A-ffdfd5,2024-06,new,399.0,399.0,0.0
S-425607,A-ffdfd5,2024-09,churn,-399.0,0.0,399.0
S-4260ed,A-4f18f0,2024-07,new,456.0,456.0,0.0
S-4260ed,A-4f18f0,2025-01,churn,-456.0,0.0,456.0
S-42671b,A-118f1c,2024-12,new,6368.0,6368.0,0.0
S-42671b,A-118f1c,2025-01,churn,-6368.0,0.0,6368.0
S-426f2f,A-8145a0,2024-03,new,597.0,597.0,0.0
S-427275,A-4c38bc,2024-07,new,7164.0,7164.0,0.0
S-42822d,A-443f6f,2024-12,new,1225.0,1225.0,0.0
S-4291f7,A-afa505,2024-11,new,13930.0,13930.0,0.0
S-429220,A-18793f,2024-12,new,7252.0,7252.0,0.0
S-429220,A-18793f,2025-01,churn,-7252.0,0.0,7252.0
S-42aaf0,A-6da850,2024-12,new,114.0,114.0,0.0
S-42aaf0,A-6da850,2025-01,churn,-114.0,0.0,114.0
S-42af3d,A-40de06,2023-06,new,5572.0,5572.0,0.0
S-42daaa,A-08e34e,2024-08,new,1463.0,1463.0,0.0
S-42daaa,A-08e34e,2024-10,churn,-1463.0,0.0,1463.0
S-42f3be,A-05f0e5,2024-04,new,6368.0,6368.0,0.0
S-42f3be,A-05f0e5,2024-12,churn,-6368.0,0.0,6368.0
S-42fb01,A-bece89,2024-02,new,1372.0,1372.0,0.0
S-42fb01,A-bece89,2024-08,churn,-1372.0,0.0,1372.0
S-4305f1,A-afa505,2024-01,new,3430.0,3430.0,0.0
S-4305f1,A-afa505,2024-04,churn,-3430.0,0.0,3430.0
S-430691,A-4814a3,2024-11,new,4263.0,4263.0,0.0
S-430691,A-4814a3,2024-12,churn,-4263.0,0.0,4263.0
S-4311fb,A-2b9d3e,2024-11,new,686.0,686.0,0.0
S-431c03,A-e4bf56,2024-12,new,7363.0,7363.0,0.0
S-431c03,A-e4bf56,2025-01,churn,-7363.0,0.0,7363.0
S-432401,A-c7ffc2,2023-05,new,6468.0,6468.0,0.0
S-432401,A-c7ffc2,2023-12,churn,-6468.0,0.0,6468.0
S-434140,A-075038,2024-02,new,833.0,833.0,0.0
S-434140,A-075038,2024-10,churn,-833.0,0.0,833.0
S-43af5a,A-f3ff05,2024-11,new,196.0,196.0,0.0
S-43b137,A-756192,2024-06,new,7761.0,7761.0,0.0
S-43b6e9,A-bbc346,2024-12,new,5373.0,5373.0,0.0
S-43c2e3,A-6f8ad2,2024-08,new,6965.0,6965.0,0.0
S-43c489,A-c222ab,2024-08,new,1568.0,1568.0,0.0
S-43c489,A-c222ab,2024-11,churn,-1568.0,0.0,1568.0
S-43c737,A-65aeb5,2024-09,new,1791.0,1791.0,0.0
S-43c737,A-65aeb5,2025-01,churn,-1791.0,0.0,1791.0
S-43c80c,A-118d55,2024-12,new,588.0,588.0,0.0
S-43c80c,A-118d55,2025-01,churn,-588.0,0.0,588.0
S-43f9f8,A-712f1c,2024-01,new,456.0,456.0,0.0
S-43f9f8,A-712f1c,2024-11,churn,-456.0,0.0,456.0
S-44046d,A-5a184f,2024-11,new,684.0,684.0,0.0
S-44046d,A-5a184f,2025-01,churn,-684.0,0.0,684.0
S-440dde,A-8e47ca,2024-07,new,361.0,361.0,0.0
S-440dde,A-8e47ca,2025-01,churn,-361.0,0.0,361.0
S-444c6a,A-95b24a,2023-10,new,722.0,722.0,0.0
S-444f22,A-8ed5dd,2023-12,new,2254.0,2254.0,0.0
S-444f22,A-8ed5dd,2024-12,churn,-2254.0,0.0,2254.0
S-446c54,A-296d7c,2024-11,new,398.0,398.0,0.0
S-447189,A-378b99,2024-09,new,1292.0,1292.0,0.0
S-447189,A-378b99,2024-11,churn,-1292.0,0.0,1292.0
S-4473ec,A-c608c8,2024-10,new,1029.0,1029.0,0.0
S-4484ae,A-b07346,2024-12,new,10149.0,10149.0,0.0
S-448b6d,A-8adedc,2024-06,new,361.0,361.0,0.0
S-44a646,A-1e1b80,2023-12,new,950.0,950.0,0.0
S-44a646,A-1e1b80,2024-12,churn,-950.0,0.0,950.0
S-44a7c3,A-50f3f7,2024-10,new,6169.0,6169.0,0.0
S-44c2c1,A-2d1036,2024-08,new,3381.0,3381.0,0.0
S-44c2c1,A-2d1036,2024-11,churn,-3381.0,0.0,3381.0
S-44c5dd,A-eb7c38,2024-10,new,95.0,95.0,0.0
